RC1_4_12

VEHICLE
NUMBER     CAPACITY
100	200

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		100		100		0		0		765		0		
1		31		5		10		204		234		10		
2		121		158		10		414		444		10		
3		84		5		0		436		466		10		
4		32		164		40		369		399		10		
5		87		99		20		322		352		10		
6		64		184		50		306		336		10		
7		120		32		10		196		226		10		
8		141		119		10		328		358		10		
9		165		27		10		468		498		10		
10		82		17		50		346		376		10		
11		160		56		40		88		118		10		
12		62		116		20		564		594		10		
13		51		9		40		556		586		10		
14		179		1		20		351		381		10		
15		28		181		50		529		559		10		
16		172		192		0		446		476		10		
17		24		122		20		324		354		10		
18		68		132		20		195		225		10		
19		37		161		40		580		610		10		
20		112		116		0		136		166		10		
21		12		66		40		594		624		10		
22		120		46		50		328		358		10		
23		11		144		10		165		195		10		
24		44		99		0		356		386		10		
25		120		120		20		292		322		10		
26		127		197		50		505		535		10		
27		153		177		40		136		166		10		
28		153		100		30		438		468		10		
29		12		174		20		201		231		10		
30		40		164		0		140		170		10		
31		74		183		10		480		510		10		
32		54		26		0		107		137		10		
33		14		190		0		138		168		10		
34		190		125		20		411		441		10		
35		132		98		40		661		691		10		
36		79		12		0		230		260		10		
37		11		75		50		145		175		10		
38		165		178		40		430		460		10		
39		82		140		30		549		579		10		
40		8		91		40		573		603		10		
41		54		130		10		104		134		10		
42		42		199		10		529		559		10		
43		2		118		20		194		224		10		
44		140		29		10		119		149		10		
45		110		164		50		71		101		10		
46		193		68		20		366		396		10		
47		22		199		10		525		555		10		
48		18		18		10		403		433		10		
49		169		151		50		567		597		10		
50		166		23		40		134		164		10		
51		13		168		40		370		400		10		
52		21		193		10		507		537		10		
53		90		164		10		448		478		10		
54		47		84		10		200		230		10		
55		116		199		30		252		282		10		
56		79		93		20		541		571		10		
57		14		73		50		134		164		10		
58		72		174		30		209		239		10		
59		23		73		40		240		270		10		
60		117		149		40		305		335		10		
61		43		80		40		530		560		10		
62		48		102		10		607		637		10		
63		191		186		50		404		434		10		
64		86		94		0		520		550		10		
65		152		50		10		588		618		10		
66		183		41		10		558		588		10		
67		142		109		0		641		671		10		
68		58		109		20		315		345		10		
69		196		165		0		248		278		10		
70		11		149		10		108		138		10		
71		157		66		50		561		591		10		
72		141		4		20		432		462		10		
73		91		104		20		434		464		10		
74		27		132		50		293		323		10		
75		40		134		50		235		265		10		
76		9		191		50		353		383		10		
77		14		71		40		293		323		10		
78		195		177		50		522		552		10		
79		60		143		40		563		593		10		
80		59		58		10		647		677		10		
81		15		182		30		606		636		10		
82		93		106		30		124		154		10		
83		178		53		30		611		641		10		
84		33		122		10		569		599		10		
85		95		185		10		439		469		10		
86		161		39		0		632		662		10		
87		71		45		10		515		545		10		
88		162		91		40		517		547		10		
89		20		78		20		451		481		10		
90		25		93		0		87		117		10		
91		171		2		50		435		465		10		
92		134		6		30		450		480		10		
93		89		128		30		300		330		10		
94		120		195		0		534		564		10		
95		25		134		30		469		499		10		
96		49		159		10		281		311		10		
97		86		13		20		269		299		10		
98		128		1		50		597		627		10		
99		153		18		40		588		618		10		
100		174		188		10		457		487		10		
101		82		175		30		196		226		10		
102		72		101		50		89		119		10		
103		69		56		10		274		304		10		
104		47		143		0		71		101		10		
105		44		35		0		498		528		10		
106		68		156		30		433		463		10		
107		112		141		30		537		567		10		
108		75		36		50		572		602		10		
109		172		144		0		623		653		10		
110		122		15		0		244		274		10		
111		196		175		10		366		396		10		
112		144		135		30		355		385		10		
113		4		193		10		573		603		10		
114		176		86		40		637		667		10		
115		53		131		20		223		253		10		
116		45		143		20		504		534		10		
117		91		75		0		490		520		10		
118		190		178		50		578		608		10		
119		97		152		50		153		183		10		
120		144		194		20		188		218		10		
121		46		133		10		287		317		10		
122		136		36		0		537		567		10		
123		193		128		20		114		144		10		
124		35		183		40		496		526		10		
125		197		59		0		420		450		10		
126		124		107		40		349		379		10		
127		5		137		50		526		556		10		
128		77		168		10		566		596		10		
129		72		39		50		545		575		10		
130		124		53		10		97		127		10		
131		33		95		30		132		162		10		
132		145		130		20		664		694		10		
133		184		9		50		509		539		10		
134		183		2		50		157		187		10		
135		184		120		0		627		657		10		
136		32		107		40		393		423		10		
137		128		172		20		112		142		10		
138		56		46		30		353		383		10		
139		123		46		40		575		605		10		
140		164		140		40		137		167		10		
141		90		157		30		136		166		10		
142		111		42		0		106		136		10		
143		13		18		50		473		503		10		
144		64		186		40		441		471		10		
145		96		27		40		299		329		10		
146		185		182		10		551		581		10		
147		134		138		20		408		438		10		
148		57		89		30		437		467		10		
149		71		23		0		546		576		10		
150		191		62		20		241		271		10		
151		66		169		50		429		459		10		
152		158		152		20		190		220		10		
153		124		94		50		28		58		10		
154		57		14		10		453		483		10		
155		21		161		40		100		130		10		
156		68		176		20		128		158		10		
157		1		197		30		273		303		10		
158		20		183		40		235		265		10		
159		139		13		20		620		650		10		
160		155		124		40		131		161		10		
161		133		176		40		409		439		10		
162		111		32		50		114		144		10		
163		100		168		10		619		649		10		
164		132		2		10		153		183		10		
165		184		65		0		552		582		10		
166		30		1		30		167		197		10		
167		147		100		0		593		623		10		
168		26		54		20		512		542		10		
169		79		135		0		500		530		10		
170		147		125		10		248		278		10		
171		68		90		20		477		507		10		
172		72		79		50		91		121		10		
173		18		168		40		219		249		10		
174		118		174		40		531		561		10		
175		21		94		20		396		426		10		
176		184		198		50		321		351		10		
177		125		196		0		247		277		10		
178		66		37		40		379		409		10		
179		130		161		50		560		590		10		
180		87		83		20		227		257		10		
181		47		82		10		220		250		10		
182		5		147		10		505		535		10		
183		46		148		20		481		511		10		
184		145		155		30		555		585		10		
185		105		185		10		638		668		10		
186		164		172		30		572		602		10		
187		147		92		20		253		283		10		
188		45		96		30		483		513		10		
189		159		162		40		621		651		10		
190		170		160		20		241		271		10		
191		67		56		30		370		400		10		
192		133		98		0		587		617		10		
193		130		9		0		128		158		10		
194		122		174		10		437		467		10		
195		20		190		40		209		239		10		
196		93		72		40		553		583		10		
197		148		183		40		531		561		10		
198		174		150		40		369		399		10		
199		95		53		30		549		579		10		
200		106		8		50		404		434		10		
201		31		175		50		374		404		10		
202		110		35		10		499		529		10		
203		54		175		0		237		267		10		
204		37		166		20		140		170		10		
205		170		8		20		172		202		10		
206		111		168		10		475		505		10		
207		166		4		50		339		369		10		
208		90		101		30		351		381		10		
209		115		153		0		454		484		10		
210		58		7		20		517		547		10		
211		66		115		40		611		641		10		
212		26		160		30		359		389		10		
213		85		8		50		283		313		10		
214		54		121		10		356		386		10		
215		31		124		40		219		249		10		
216		78		2		40		343		373		10		
217		47		155		10		423		453		10		
218		155		51		20		206		236		10		
219		128		120		50		515		545		10		
220		79		24		30		122		152		10		
221		80		3		30		354		384		10		
222		181		7		30		293		323		10		
223		168		10		20		271		301		10		
224		75		8		20		345		375		10		
225		91		13		30		254		284		10		
226		185		9		50		259		289		10		
227		41		148		40		397		427		10		
228		23		175		20		425		455		10		
229		171		26		10		244		274		10		
230		20		156		10		580		610		10		
231		120		145		50		83		113		10		
232		179		4		0		373		403		10		
233		172		32		0		291		321		10		
234		35		8		20		255		285		10		
235		31		128		40		565		595		10		
236		176		183		40		224		254		10		
237		117		116		20		535		565		10		
238		39		12		50		558		588		10		
239		73		111		0		554		584		10		
240		53		127		0		182		212		10		
241		61		139		10		642		672		10		
242		28		152		20		292		322		10		
243		32		173		40		304		334		10		
244		127		40		30		91		121		10		
245		179		3		50		287		317		10		
246		45		154		0		400		430		10		
247		74		89		20		653		683		10		
248		43		13		20		131		161		10		
249		84		12		30		149		179		10		
250		65		112		50		417		447		10		
251		105		111		50		101		131		10		
252		158		19		50		514		544		10		
253		34		174		30		419		449		10		
254		33		164		40		178		208		10		
255		31		119		50		227		257		10		
256		115		127		50		524		554		10		
257		121		43		40		78		108		10		
258		41		162		40		202		232		10		
259		149		118		30		341		371		10		
260		118		147		0		325		355		10		
261		168		0		20		204		234		10		
262		112		33		20		589		619		10		
263		42		9		0		374		404		10		
264		65		116		30		676		706		10		
265		128		151		10		569		599		10		
266		21		170		50		156		186		10		
267		177		7		10		223		253		10		
268		170		3		40		380		410		10		
269		67		194		40		498		528		10		
270		77		97		50		615		645		10		
271		131		31		20		117		147		10		
272		73		25		0		492		522		10		
273		92		104		0		551		581		10		
274		148		44		20		569		599		10		
275		36		164		40		158		188		10		
276		182		1		10		421		451		10		
277		124		23		30		252		282		10		
278		120		24		10		259		289		10		
279		166		194		0		538		568		10		
280		152		114		40		583		613		10		
281		161		17		40		496		526		10		
282		164		66		50		644		674		10		
283		37		168		30		524		554		10		
284		21		177		0		110		140		10		
285		138		112		30		579		609		10		
286		74		139		20		344		374		10		
287		138		118		40		221		251		10		
288		68		139		40		59		89		10		
289		30		169		20		238		268		10		
290		166		183		50		111		141		10		
291		41		158		0		179		209		10		
292		61		4		0		570		600		10		
293		174		37		50		217		247		10		
294		28		15		0		523		553		10		
295		128		145		40		364		394		10		
296		74		20		0		622		652		10		
297		149		52		40		178		208		10		
298		39		0		40		180		210		10		
299		153		30		0		248		278		10		
300		48		159		0		128		158		10		
301		27		9		10		474		504		10		
302		87		93		50		233		263		10		
303		72		109		50		286		316		10		
304		172		19		40		352		382		10		
305		84		97		50		296		326		10		
306		59		116		50		635		665		10		
307		164		52		40		437		467		10		
308		22		182		30		517		547		10		
309		24		156		20		286		316		10		
310		166		15		40		256		286		10		
311		118		30		20		168		198		10		
312		20		121		20		204		234		10		
313		177		188		0		549		579		10		
314		175		6		10		206		236		10		
315		118		111		30		199		229		10		
316		19		171		0		239		269		10		
317		112		148		0		92		122		10		
318		59		186		20		157		187		10		
319		171		6		40		344		374		10		
320		65		189		20		234		264		10		
321		30		155		50		570		600		10		
322		68		184		10		444		474		10		
323		18		173		0		352		382		10		
324		100		115		30		336		366		10		
325		45		17		0		462		492		10		
326		66		121		40		670		700		10		
327		64		192		40		351		381		10		
328		112		23		40		254		284		10		
329		183		1		10		206		236		10		
330		169		8		0		392		422		10		
331		160		184		40		112		142		10		
332		79		14		50		372		402		10		
333		116		169		40		200		230		10		
334		177		190		50		500		530		10		
335		146		125		0		78		108		10		
336		165		193		10		191		221		10		
337		107		125		50		583		613		10		
338		167		33		10		374		404		10		
339		34		192		0		462		492		10		
340		60		125		40		233		263		10		
341		120		20		30		462		492		10		
342		189		2		40		463		493		10		
343		183		198		50		540		570		10		
344		176		179		50		264		294		10		
345		159		186		10		360		390		10		
346		48		150		0		500		530		10		
347		104		119		20		532		562		10		
348		57		141		10		250		280		10		
349		80		102		50		429		459		10		
350		187		8		10		586		616		10		
351		59		180		20		531		561		10		
352		112		111		50		144		174		10		
353		35		181		30		321		351		10		
354		135		111		10		381		411		10		
355		35		120		40		456		486		10		
356		79		98		20		390		420		10		
357		74		109		50		250		280		10		
358		109		28		10		447		477		10		
359		27		15		50		428		458		10		
360		166		184		40		440		470		10		
361		73		23		10		263		293		10		
362		111		106		50		244		274		10		
363		63		118		30		89		119		10		
364		64		142		20		363		393		10		
365		30		173		50		115		145		10		
366		76		137		50		120		150		10		
367		172		33		40		491		521		10		
368		111		22		30		603		633		10		
