12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R1_8_7
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 31850.170
BKS: 28954.7
Optimal: 0
Thu 27 Jan 2022 12:42:07 AM CST
timestamp: 1643215327
Solution value, local machine time, standardized time
31848.0 275.364 272.748
31846.9 275.365 272.749
31829.0 276.551 273.924
31828.6 276.552 273.925
31806.2 282.479 279.795
31805.9 282.481 279.797
31793.8 282.481 279.797
31793.5 282.482 279.798
31792.3 282.483 279.799
31792.0 282.484 279.800
31789.1 282.484 279.800
31778.3 282.485 279.801
31774.8 282.486 279.802
31757.0 282.487 279.803
31751.9 282.488 279.804
31751.5 282.489 279.805
31747.7 282.489 279.805
31746.2 282.490 279.806
31743.4 282.982 280.294
31740.4 282.983 280.295
31740.0 282.984 280.296
31739.2 282.985 280.297
31731.8 282.986 280.298
31729.4 282.986 280.298
31722.8 288.826 286.082
31712.8 288.827 286.083
31706.6 288.828 286.084
31705.4 288.829 286.085
31702.8 288.829 286.085
31700.2 290.557 287.797
31696.7 290.885 288.122
31695.7 290.920 288.156
31692.1 290.921 288.157
31691.9 291.691 288.920
31689.1 291.692 288.921
31688.4 291.692 288.921
31684.8 291.693 288.922
31681.2 291.708 288.937
31680.9 291.709 288.938
31679.9 291.710 288.939
31660.2 291.711 288.940
31648.2 291.711 288.940
31647.6 291.712 288.941
31640.0 292.851 290.069
31637.2 292.851 290.069
31635.3 292.852 290.070
31630.9 296.013 293.201
31619.3 296.014 293.202
31614.1 296.015 293.203
31554.2 297.516 294.690
31554.1 297.516 294.690
31541.0 297.518 294.692
31537.0 297.519 294.693
31533.6 297.520 294.694
31532.8 299.155 296.313
31521.1 299.156 296.314
31515.2 299.157 296.315
31515.0 299.158 296.316
31510.3 299.158 296.316
31492.4 299.617 296.771
31477.7 299.618 296.772
31477.3 299.619 296.773
31477.2 299.620 296.774
31468.2 299.620 296.774
31467.3 299.621 296.775
31462.1 299.623 296.777
31461.8 299.626 296.780
31461.4 299.627 296.781
31460.5 302.279 299.407
31430.3 302.280 299.408
31424.7 302.281 299.409
31422.9 302.282 299.410
31422.5 302.283 299.411
31417.5 302.284 299.412
31417.1 302.284 299.412
31415.8 302.285 299.413
31413.1 302.286 299.414
31406.8 302.287 299.415
31398.1 302.288 299.416
31390.6 306.988 304.072
31385.7 306.990 304.074
31384.8 306.991 304.075
31383.2 306.992 304.076
31379.3 306.993 304.077
31373.8 311.416 308.458
31371.2 311.451 308.492
31366.4 323.949 320.871
31363.8 323.950 320.872
31362.0 323.951 320.873
31359.6 323.952 320.874
31353.5 323.953 320.875
31351.0 323.953 320.875
31344.5 323.954 320.876
31340.7 323.955 320.877
31336.9 323.956 320.878
31328.2 323.957 320.879
31313.8 323.958 320.880
31313.4 323.958 320.880
31312.3 323.959 320.881
31311.9 323.960 320.882
31309.4 323.961 320.883
31306.6 323.962 320.884
31304.6 323.963 320.885
31301.6 323.964 320.886
31294.5 323.964 320.886
31292.8 323.967 320.889
31289.7 323.968 320.890
31288.9 327.371 324.261
31288.2 327.372 324.262
31287.0 327.373 324.263
31285.6 328.300 325.181
31279.2 328.301 325.182
31263.9 328.349 325.230
31251.6 328.349 325.230
31251.2 328.350 325.231
31249.8 328.351 325.232
31237.7 328.352 325.233
31236.8 328.353 325.234
31227.6 328.354 325.235
31226.5 328.355 325.236
31225.9 328.355 325.236
31222.6 328.356 325.237
31208.8 329.307 326.179
31206.8 329.307 326.179
31205.2 331.342 328.194
31192.2 332.098 328.943
31191.2 332.099 328.944
31174.7 332.100 328.945
31172.9 332.101 328.946
31165.1 332.101 328.946
31159.6 332.102 328.947
31159.5 332.239 329.083
31150.8 337.703 334.495
31150.2 337.704 334.496
31149.3 337.705 334.497
31145.4 337.707 334.499
31144.2 337.733 334.525
31135.9 354.552 351.184
31135.1 354.560 351.192
31119.6 354.582 351.213
31116.9 355.636 352.257
31112.2 355.654 352.275
31111.6 356.463 353.077
31107.7 356.474 353.087
31106.7 356.475 353.088
31090.9 356.478 353.091
31073.1 356.479 353.092
31070.1 356.480 353.093
31061.5 360.533 357.108
31056.4 361.594 358.159
31055.9 361.595 358.160
31054.4 366.207 362.728
31052.6 366.361 362.881
31040.4 366.415 362.934
31024.8 367.907 364.412
31022.8 368.454 364.954
31022.5 376.667 373.089
30993.9 376.672 373.094
30991.8 381.470 377.846
30985.3 381.471 377.847
30982.6 381.472 377.848
30965.0 381.473 377.849
30962.7 381.474 377.850
30958.4 381.475 377.851
30954.6 383.647 380.002
30952.9 383.648 380.003
30946.8 383.649 380.004
30945.4 383.650 380.005
30944.7 383.659 380.014
30942.9 386.451 382.780
30941.6 386.452 382.781
30940.4 386.453 382.782
30935.7 386.454 382.783
30929.5 386.455 382.784
30923.0 396.407 392.641
30916.7 396.408 392.642
30915.9 396.409 392.643
30911.3 396.411 392.645
30899.2 396.412 392.646
30898.2 396.421 392.655
30897.5 396.422 392.656
30897.1 397.096 393.324
30895.7 397.098 393.326
30895.6 397.099 393.327
30895.5 404.636 400.792
30883.4 404.638 400.794
30880.4 404.638 400.794
30879.5 408.019 404.143
30879.4 408.020 404.144
30874.7 408.070 404.193
30873.5 408.071 404.194
