12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R1_2_6
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3915.010
BKS: 3559.1
Optimal: 1
Tue 11 Jan 2022 12:36:09 AM CST
timestamp: 1641832569
Solution value, local machine time, standardized time
3911.2 2.763 2.737
3908.3 2.763 2.737
3905.7 2.763 2.737
3904.4 2.765 2.739
3897.9 2.767 2.741
3895.8 2.767 2.741
3891.9 2.767 2.741
3887.7 2.770 2.744
3887.4 2.772 2.746
3877.7 2.780 2.754
3877.5 2.780 2.754
3877.2 2.781 2.755
3869.6 2.976 2.948
3868.7 2.976 2.948
3864.6 2.976 2.948
3862.5 2.977 2.949
3862.4 2.977 2.949
3857.5 2.977 2.949
3857.3 2.977 2.949
3857.1 2.996 2.968
3857.0 2.997 2.969
3856.3 3.100 3.071
3854.1 3.100 3.071
3853.8 3.100 3.071
3850.3 3.100 3.071
3838.2 3.100 3.071
3838.0 3.101 3.072
3837.7 3.104 3.075
3832.6 3.266 3.235
3828.7 3.266 3.235
3826.6 3.266 3.235
3822.7 3.272 3.241
3822.6 3.272 3.241
3819.8 3.272 3.241
3819.4 3.272 3.241
3818.8 3.275 3.244
3818.7 3.276 3.245
3816.7 3.276 3.245
3813.1 3.276 3.245
3810.9 3.293 3.262
3810.5 3.294 3.263
3796.0 3.305 3.274
3795.9 3.305 3.274
3795.4 3.477 3.444
3794.5 3.478 3.445
3782.2 3.481 3.448
3777.3 3.482 3.449
3776.5 3.482 3.449
3775.3 3.588 3.554
3771.8 3.626 3.592
3771.0 3.748 3.712
3770.9 3.748 3.712
3770.1 3.758 3.722
3769.7 3.759 3.723
3767.7 3.759 3.723
3764.6 3.759 3.723
3762.7 3.759 3.723
3761.9 3.759 3.723
3761.4 3.759 3.723
3759.9 3.759 3.723
3755.6 3.759 3.723
3752.4 3.761 3.725
3749.8 3.761 3.725
3745.7 3.762 3.726
3745.4 3.762 3.726
3740.1 3.763 3.727
3739.2 3.763 3.727
3738.9 3.765 3.729
3736.3 3.765 3.729
3736.2 3.889 3.852
3736.1 3.893 3.856
3734.2 4.045 4.007
3734.1 4.045 4.007
3732.3 4.045 4.007
3721.5 4.045 4.007
3720.9 4.045 4.007
3720.8 4.045 4.007
3719.8 4.046 4.008
3716.7 4.046 4.008
3716.5 4.046 4.008
3714.3 4.066 4.027
3713.6 4.066 4.027
3712.3 4.066 4.027
3711.7 4.066 4.027
3699.3 4.181 4.141
3696.1 4.267 4.226
3695.6 4.268 4.227
3695.5 4.268 4.227
3694.3 4.268 4.227
3692.5 4.268 4.227
3691.6 4.386 4.344
3686.5 4.387 4.345
3685.3 4.387 4.345
3685.2 4.387 4.345
3679.6 4.512 4.469
3679.5 4.626 4.582
3679.4 4.626 4.582
3678.1 4.626 4.582
3678.0 4.626 4.582
3676.5 4.636 4.592
3675.9 4.636 4.592
3675.5 4.923 4.876
3675.4 4.923 4.876
3674.7 4.927 4.880
3674.5 4.927 4.880
3671.5 4.928 4.881
3671.4 4.928 4.881
3669.5 4.928 4.881
3667.7 4.930 4.883
3665.9 4.930 4.883
3664.7 4.978 4.931
3664.6 4.978 4.931
3664.0 4.978 4.931
3655.8 5.204 5.155
3655.7 5.314 5.264
3653.6 5.325 5.274
3653.1 5.574 5.521
3652.3 5.574 5.521
3649.1 5.810 5.755
3646.5 5.810 5.755
3646.0 6.035 5.978
3644.6 6.035 5.978
3643.9 6.035 5.978
3643.4 6.052 5.995
3640.4 6.151 6.093
3640.0 6.151 6.093
3637.2 6.262 6.203
3636.6 6.358 6.298
3629.1 6.358 6.298
3627.2 6.383 6.322
3626.5 6.383 6.322
3625.7 6.393 6.332
3625.2 6.588 6.525
3623.1 6.593 6.530
3620.8 6.863 6.798
3620.0 6.863 6.798
3616.8 6.863 6.798
3615.9 6.864 6.799
3609.4 9.590 9.499
3606.8 9.613 9.522
3604.9 9.668 9.576
3603.4 11.120 11.014
3603.0 16.134 15.981
3597.9 21.249 21.047
3597.3 21.249 21.047
3593.9 21.361 21.158
3592.7 21.368 21.165
3591.2 21.386 21.183
3586.9 21.504 21.300
3586.7 21.547 21.342
3586.4 21.714 21.508
3585.8 21.769 21.562
3584.7 21.773 21.566
3582.2 21.785 21.578
3581.0 22.299 22.087
3579.9 82.662 81.877
3579.7 120.392 119.248
3577.1 121.050 119.900
3574.9 121.800 120.643
3571.2 122.674 121.509
3569.9 123.103 121.934
3566.0 141.229 139.887
3565.4 142.825 141.468
3565.0 143.946 142.579
3563.4 144.330 142.959
3562.7 144.331 142.960
3562.1 145.192 143.813
3561.4 146.329 144.939
3561.3 150.830 149.397
3560.7 151.060 149.625
3560.0 152.210 150.764
3559.9 156.315 154.830
3559.5 165.766 164.191
3559.4 189.231 187.433
3559.3 190.739 188.927
3559.1 190.747 188.935
Primal Integral: 0.0724395286
