12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R1_4_2
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 9764.040
BKS: 8876.4
Optimal: 0
Tue 11 Jan 2022 01:18:40 AM CST
timestamp: 1641835120
Solution value, local machine time, standardized time
9756.6 3.498 3.465
9754.9 3.499 3.466
9751.6 3.499 3.466
9744.2 3.500 3.467
9742.9 3.500 3.467
9727.7 3.509 3.476
9727.3 3.509 3.476
9727.1 3.517 3.484
9727.0 3.518 3.485
9726.7 3.524 3.491
9713.0 3.533 3.499
9711.7 3.534 3.500
9711.6 3.535 3.501
9711.3 3.540 3.506
9711.2 3.540 3.506
9707.2 3.543 3.509
9705.4 3.543 3.509
9672.9 3.588 3.554
9670.3 3.589 3.555
9666.4 3.590 3.556
9658.2 3.662 3.627
9657.7 3.663 3.628
9657.6 3.663 3.628
9656.4 3.663 3.628
9651.1 3.663 3.628
9645.0 3.665 3.630
9641.8 3.824 3.788
9640.4 3.825 3.789
9638.7 3.826 3.790
9534.7 3.845 3.808
9522.6 3.846 3.809
9509.8 3.846 3.809
9501.5 3.846 3.809
9493.3 3.846 3.809
9493.2 3.847 3.810
9492.9 3.847 3.810
9484.9 3.847 3.810
9484.4 3.848 3.811
9478.0 3.849 3.812
9475.2 4.253 4.213
9474.4 4.255 4.215
9468.6 4.262 4.222
9467.2 4.262 4.222
9463.1 4.262 4.222
9457.4 4.262 4.222
9457.3 4.263 4.223
9450.8 4.263 4.223
9449.4 4.263 4.223
9445.9 4.322 4.281
9438.3 4.662 4.618
9434.3 4.662 4.618
9434.1 4.663 4.619
9431.0 4.663 4.619
9430.1 4.663 4.619
9429.0 4.693 4.648
9427.7 4.693 4.648
9425.6 4.694 4.649
9419.5 4.695 4.650
9412.2 4.696 4.651
