12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC103
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1383.800
BKS: 1258.0
Optimal: 1
Tue 11 Jan 2022 12:32:25 AM CST
timestamp: 1641832345
Solution value, local machine time, standardized time
1377.7 2.561 2.537
1365.9 2.561 2.537
1356.8 2.561 2.537
1355.8 2.561 2.537
1352.5 2.561 2.537
1349.9 2.561 2.537
1349.2 2.561 2.537
1348.7 2.562 2.538
1346.5 2.562 2.538
1345.7 2.563 2.539
1345.5 2.564 2.540
1341.2 2.697 2.671
1338.4 2.697 2.671
1333.4 2.697 2.671
1330.8 2.697 2.671
1328.5 2.697 2.671
1326.8 2.698 2.672
1326.5 2.756 2.730
1323.0 2.756 2.730
1322.4 2.756 2.730
1321.7 2.756 2.730
1319.1 2.757 2.731
1315.7 2.757 2.731
1313.8 2.757 2.731
1310.1 2.757 2.731
1299.2 2.757 2.731
1298.3 2.757 2.731
1298.1 2.757 2.731
1297.4 2.758 2.732
1294.6 2.758 2.732
1292.4 2.759 2.733
1290.9 2.759 2.733
1290.5 2.761 2.735
1290.2 2.761 2.735
1288.6 2.761 2.735
1284.4 2.761 2.735
1282.7 3.052 3.023
1281.0 3.138 3.108
1278.5 3.147 3.117
1276.8 3.251 3.220
1276.3 3.338 3.306
1274.1 3.340 3.308
1272.4 3.350 3.318
1272.3 3.406 3.374
1271.0 3.410 3.378
1270.5 3.410 3.378
1270.2 3.410 3.378
1269.6 3.458 3.425
1269.4 3.657 3.622
1267.9 3.657 3.622
1267.4 3.668 3.633
1267.1 3.884 3.847
1266.8 3.884 3.847
1266.7 3.884 3.847
1266.2 3.979 3.941
1266.0 4.883 4.837
1265.1 5.225 5.175
1264.4 5.477 5.425
1263.4 5.477 5.425
1260.8 5.477 5.425
1260.5 5.483 5.431
Primal Integral: 0.2143575870
