12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R2_8_4
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 14518.240
BKS: 13198.4
Optimal: 0
Thu 10 Feb 2022 04:02:07 AM CST
timestamp: 1644436927
Solution value, local machine time, standardized time
14516.2 1.563 1.548
14513.3 1.577 1.562
14512.2 1.631 1.616
14509.6 1.642 1.626
14509.4 1.695 1.679
14502.4 1.781 1.764
14497.0 1.806 1.789
14496.5 1.818 1.801
14495.4 1.904 1.886
14495.2 2.004 1.985
14491.7 2.032 2.013
14491.2 2.044 2.025
14488.5 2.109 2.089
14487.8 2.217 2.196
14483.6 2.333 2.311
14479.2 2.340 2.318
14462.3 2.351 2.329
14455.4 2.398 2.375
14453.9 2.399 2.376
14445.3 2.451 2.428
14445.1 2.460 2.437
14440.5 2.553 2.529
14434.5 2.557 2.533
14433.9 2.603 2.578
14430.0 2.622 2.597
14429.5 2.624 2.599
14429.3 2.625 2.600
14428.3 2.639 2.614
14427.9 2.668 2.643
14421.5 2.815 2.788
14420.1 2.819 2.792
14420.0 2.876 2.849
14418.7 2.944 2.916
14418.2 2.976 2.948
14407.2 3.051 3.022
14406.3 3.073 3.044
14404.7 3.121 3.091
14387.0 3.135 3.105
14353.0 3.136 3.106
14330.6 3.143 3.113
14328.7 3.149 3.119
14327.9 3.363 3.331
14327.2 3.388 3.356
14326.8 3.390 3.358
14307.9 3.405 3.373
14307.8 3.443 3.410
14307.2 3.515 3.482
14304.9 3.526 3.493
14304.3 3.571 3.537
14293.4 3.640 3.605
14256.9 3.642 3.607
14221.0 3.656 3.621
14209.6 3.659 3.624
14209.4 3.691 3.656
14207.2 3.714 3.679
14206.4 3.724 3.689
14206.3 3.727 3.692
14206.1 3.747 3.711
14182.5 3.792 3.756
14173.6 3.812 3.776
14172.0 3.932 3.895
14162.3 3.935 3.898
14161.4 3.948 3.910
14158.1 3.950 3.912
14156.2 4.049 4.011
14154.1 4.128 4.089
14151.6 4.208 4.168
14143.0 4.222 4.182
14140.0 4.226 4.186
14127.0 4.238 4.198
14125.3 4.240 4.200
14123.9 4.250 4.210
14123.3 4.287 4.246
14085.7 4.297 4.256
14083.9 4.299 4.258
14082.9 4.358 4.317
14082.1 4.449 4.407
14076.8 4.499 4.456
14076.7 4.528 4.485
14075.6 4.542 4.499
14043.6 4.583 4.539
14041.5 4.890 4.844
14039.2 4.899 4.852
14039.1 5.003 4.955
14034.4 5.143 5.094
14034.3 5.159 5.110
14027.8 5.234 5.184
14026.7 5.393 5.342
14023.8 5.417 5.366
14023.1 5.509 5.457
14018.7 5.586 5.533
14018.4 5.753 5.698
14018.2 5.804 5.749
14015.2 6.062 6.004
14014.5 6.491 6.429
14014.1 6.571 6.509
14013.9 6.572 6.510
13991.7 6.624 6.561
13991.2 6.641 6.578
13987.7 6.643 6.580
13986.0 6.685 6.621
13985.2 6.705 6.641
13984.7 6.813 6.748
13981.9 7.189 7.121
13981.2 7.191 7.123
13980.0 7.261 7.192
13978.0 7.338 7.268
13976.3 7.756 7.682
13975.9 7.780 7.706
13975.0 8.157 8.080
13974.9 8.278 8.199
13963.7 400.109 396.308
13951.8 401.847 398.029
13950.0 401.851 398.033
13949.6 401.857 398.039
13937.1 406.592 402.729
13907.7 406.593 402.730
13907.6 406.605 402.742
13897.9 406.606 402.743
13895.0 406.607 402.744
13894.5 406.609 402.746
13893.6 406.611 402.748
13884.7 406.615 402.752
13872.9 406.621 402.758
13852.8 406.695 402.831
13850.6 406.701 402.837
13850.4 406.702 402.838
13844.5 409.411 405.522
13843.5 409.664 405.772
13840.2 409.726 405.834
13839.9 411.108 407.202
13837.7 411.109 407.203
13837.2 411.152 407.246
13835.2 411.154 407.248
13834.2 411.164 407.258
13834.1 414.713 410.773
13830.5 414.717 410.777
13829.4 414.834 410.893
13829.2 414.837 410.896
13828.9 415.062 411.119
13825.1 415.064 411.121
13809.6 415.073 411.130
13805.4 415.078 411.135
13774.2 416.170 412.216
13760.8 416.172 412.218
13760.2 419.483 415.498
13759.7 419.538 415.552
13754.5 419.676 415.689
13751.7 420.936 416.937
13740.3 420.952 416.953
13740.0 423.195 419.175
13736.6 423.215 419.194
13736.5 423.216 419.195
13735.4 423.501 419.478
13735.2 423.535 419.511
13698.0 423.537 419.513
13692.1 430.690 426.598
13691.4 431.036 426.941
13688.5 432.302 428.195
13687.5 432.412 428.304
13687.1 432.545 428.436
13684.3 434.902 430.770
13684.0 434.907 430.775
13680.0 438.828 434.659
13676.9 438.833 434.664
13670.8 442.873 438.666
13667.8 448.327 444.068
13667.7 448.475 444.214
13652.3 448.557 444.296
13642.4 448.559 444.298
13641.6 449.151 444.884
13641.4 449.166 444.899
13638.4 450.638 446.357
13633.4 451.884 447.591
13632.5 451.885 447.592
13627.8 451.888 447.595
13613.3 454.148 449.834
13612.7 454.172 449.857
13612.4 456.172 451.838
13609.7 456.198 451.864
13604.1 467.167 462.729
13602.4 467.717 463.274
13601.1 467.720 463.277
13574.7 467.908 463.463
13565.2 469.828 465.365
13556.5 469.830 465.367
13539.3 469.897 465.433
13538.7 469.988 465.523
13533.2 470.007 465.542
13529.4 475.465 470.948
13528.8 475.510 470.993
13528.1 475.511 470.994
13525.7 481.183 476.612
13525.6 482.606 478.021
13525.4 482.790 478.203
13516.2 482.975 478.387
13496.9 483.071 478.482
13496.7 487.124 482.496
13494.9 488.604 483.962
13491.1 490.551 485.891
13477.1 493.291 488.605
13474.2 493.299 488.613
13473.7 497.231 492.507
13466.3 497.242 492.518
13464.1 502.353 497.581
13463.6 514.619 509.730
13461.5 518.483 513.557
13460.1 519.870 514.931
13458.9 524.890 519.904
13458.5 526.643 521.640
13458.4 526.646 521.643
13452.1 527.379 522.369
13450.6 535.598 530.510
13445.8 535.600 530.512
13437.2 544.966 539.789
13435.7 546.091 540.903
13435.2 554.465 549.198
13433.8 562.760 557.414
13432.9 567.954 562.558
13431.1 567.963 562.567
13429.0 579.146 573.644
13427.6 579.152 573.650
13426.7 579.829 574.321
13426.3 592.712 587.081
13422.6 729.716 722.784
13407.5 730.168 723.231
13388.7 730.169 723.232
13385.5 730.171 723.234
13382.9 730.172 723.235
13378.4 730.179 723.242
13377.7 737.979 730.968
13368.7 737.986 730.975
13368.2 738.097 731.085
13363.9 738.170 731.157
13363.4 738.171 731.158
13360.9 744.520 737.447
13360.4 762.430 755.187
13357.4 770.561 763.241
13344.6 786.840 779.365
13339.4 786.874 779.399
13338.9 786.879 779.404
13336.2 793.800 786.259
13336.1 793.801 786.260
13335.9 798.169 790.586
13321.1 798.234 790.651
13316.5 798.235 790.652
13314.8 798.236 790.653
13305.6 798.238 790.655
13300.3 818.741 810.963
13300.0 818.744 810.966
13299.8 822.641 814.826
13299.5 827.547 819.685
13281.8 857.636 849.488
13281.4 875.965 867.643
13279.5 876.035 867.713
13278.9 890.121 881.665
13274.0 890.135 881.679
13273.7 904.001 895.413
13271.7 907.597 898.975
13271.5 913.896 905.214
13270.0 914.321 905.635
13264.0 919.811 911.073
13263.4 922.409 913.646
13260.7 922.411 913.648
13259.9 922.417 913.654
13259.7 928.016 919.200
13255.2 934.178 925.303
13254.6 942.124 933.174
13254.3 945.892 936.906
13251.5 946.090 937.102
13251.4 1005.014 995.466
13251.3 1007.634 998.061
13248.9 1009.561 999.970
13248.8 1027.351 1017.591
13248.4 1030.730 1020.938
13247.6 1035.254 1025.419
13246.4 1043.800 1033.884
13245.4 1067.751 1057.607
13245.2 1068.120 1057.973
13244.0 1081.955 1071.676
13243.2 1104.842 1094.346
13241.5 1111.992 1101.428
13241.1 1112.034 1101.470
13240.3 1147.166 1136.268
13235.7 1147.303 1136.404
13233.6 1147.305 1136.406
13233.3 1148.627 1137.715
13232.9 1149.783 1138.860
13232.5 1151.107 1140.171
13232.3 1158.606 1147.599
13232.1 1158.614 1147.607
13231.7 1160.821 1149.793
13229.9 1181.018 1169.798
13229.7 1181.032 1169.812
13228.5 1181.085 1169.865
13227.4 1181.797 1170.570
13226.7 1181.800 1170.573
13226.4 1421.707 1408.201
13226.2 1507.263 1492.944
13225.9 1507.269 1492.950
13223.4 1507.296 1492.977
13222.9 1507.767 1493.443
13222.0 1507.779 1493.455
13221.6 1507.781 1493.457
13221.1 1509.825 1495.482
13220.7 1512.756 1498.385
13219.2 1513.097 1498.723
13217.9 1513.793 1499.412
13216.5 1514.257 1499.872
13216.3 1517.507 1503.091
13216.1 1532.324 1517.767
Primal Integral: 1.0287199354
