12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_8_7
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 18089.940
BKS: 16445.4
Optimal: 0
Thu 10 Feb 2022 03:01:27 AM CST
timestamp: 1644433287
Solution value, local machine time, standardized time
18076.7 0.602 0.596
18042.1 0.607 0.601
18039.5 0.610 0.604
18027.7 0.634 0.628
18021.7 0.640 0.634
17971.6 0.649 0.643
17952.2 0.651 0.645
17949.2 0.657 0.651
17941.8 0.659 0.653
17941.1 0.661 0.655
17938.2 0.676 0.670
17936.4 0.678 0.672
17931.2 0.681 0.675
17930.9 0.686 0.679
17928.4 0.698 0.691
17882.2 0.706 0.699
17861.7 0.726 0.719
17845.3 0.730 0.723
17845.0 0.758 0.751
17844.8 0.760 0.753
17818.3 0.767 0.760
17810.3 0.787 0.780
17809.0 0.802 0.794
17804.6 0.804 0.796
17803.1 0.817 0.809
17769.2 0.833 0.825
17768.7 0.838 0.830
17743.8 0.840 0.832
17710.4 0.856 0.848
17709.6 0.858 0.850
17705.8 0.864 0.856
17705.6 0.873 0.865
17705.4 0.904 0.895
17685.8 0.935 0.926
17684.1 0.956 0.947
17673.6 0.967 0.958
17670.0 0.969 0.960
17669.4 0.977 0.968
17661.5 0.987 0.978
17661.4 0.989 0.980
17661.3 1.001 0.991
17660.8 1.003 0.993
17656.9 1.018 1.008
17633.4 1.021 1.011
17631.0 1.034 1.024
17628.0 1.035 1.025
17627.2 1.044 1.034
17603.2 1.055 1.045
17576.9 1.057 1.047
17576.5 1.081 1.071
17574.2 1.084 1.074
17573.8 1.086 1.076
17572.9 1.130 1.119
17571.4 1.135 1.124
17570.7 1.209 1.198
17541.7 1.234 1.222
17541.0 1.237 1.225
17532.9 1.243 1.231
17530.6 1.247 1.235
17527.3 1.269 1.257
17498.3 1.278 1.266
17440.6 1.284 1.272
17439.5 1.312 1.300
17412.2 1.313 1.301
17407.9 1.318 1.305
17398.3 1.346 1.333
17397.0 1.363 1.350
17388.5 1.365 1.352
17381.9 1.383 1.370
17381.6 1.416 1.403
17378.8 1.425 1.411
17354.9 1.428 1.414
17353.7 1.439 1.425
17327.4 1.459 1.445
17327.2 1.460 1.446
17323.2 1.467 1.453
17315.0 1.512 1.498
17314.8 1.529 1.514
17300.0 1.534 1.519
17286.3 1.543 1.528
17271.5 1.550 1.535
17262.8 1.551 1.536
17259.6 1.607 1.592
17255.4 1.721 1.705
17246.6 1.723 1.707
17245.7 1.819 1.802
17214.2 1.842 1.825
17211.8 1.857 1.839
17206.8 1.858 1.840
17204.3 1.859 1.841
17198.0 1.968 1.949
17190.3 1.971 1.952
17190.1 2.019 2.000
17171.2 2.027 2.008
17131.8 2.028 2.009
17122.2 2.050 2.031
17099.6 2.056 2.036
17096.1 2.091 2.071
17095.5 2.175 2.154
17092.7 2.255 2.234
17072.2 2.294 2.272
17069.8 2.301 2.279
17068.0 2.324 2.302
17061.4 2.373 2.350
17059.2 2.374 2.351
17058.9 2.384 2.361
17058.4 2.390 2.367
17058.0 2.479 2.455
17053.3 2.481 2.457
17045.7 2.483 2.459
17033.3 2.485 2.461
17029.6 2.515 2.491
17014.9 2.529 2.505
16950.2 2.560 2.536
16948.4 2.601 2.576
16947.4 2.647 2.622
16943.6 2.652 2.627
16928.0 2.653 2.628
16927.2 2.667 2.642
16926.2 2.691 2.665
16924.5 2.710 2.684
16922.3 2.725 2.699
16920.2 2.791 2.764
16920.0 2.792 2.765
16919.0 2.806 2.779
16918.5 2.866 2.839
16894.4 2.950 2.922
16894.2 3.012 2.983
16894.0 3.218 3.187
16885.6 3.273 3.242
16847.8 3.275 3.244
16847.4 3.287 3.256
16822.1 156.172 154.688
16805.8 157.080 155.588
16803.8 158.486 156.980
16766.8 158.487 156.981
16755.4 160.373 158.849
16751.3 162.557 161.013
16749.1 162.693 161.147
16741.0 167.206 165.618
16740.5 170.937 169.313
16737.7 172.649 171.009
16737.2 174.762 173.102
16737.0 174.795 173.134
16736.8 174.853 173.192
16736.1 176.186 174.512
16734.6 176.407 174.731
16734.5 188.040 186.254
16731.7 189.056 187.260
16731.3 193.434 191.596
16730.7 193.529 191.690
16730.5 193.544 191.705
16727.7 193.647 191.807
16724.7 195.147 193.293
16724.1 195.162 193.308
16723.3 197.327 195.452
16722.2 197.346 195.471
16722.1 197.428 195.552
16721.7 197.926 196.046
16715.7 220.221 218.129
16712.7 220.527 218.432
16712.6 221.351 219.248
16709.9 221.365 219.262
16708.7 221.367 219.264
16708.1 221.498 219.394
16707.9 221.565 219.460
16703.1 223.260 221.139
16700.9 224.555 222.422
16700.8 224.823 222.687
16700.5 224.833 222.697
16700.4 224.835 222.699
16700.3 224.864 222.728
16698.4 224.912 222.775
16698.3 225.717 223.573
16698.0 225.728 223.584
16697.9 225.946 223.800
16697.8 226.323 224.173
16696.8 227.629 225.467
16696.7 227.767 225.603
16696.5 228.448 226.278
16696.2 229.336 227.157
16696.0 229.674 227.492
16695.9 229.745 227.562
16695.6 230.348 228.160
16695.5 230.724 228.532
16695.4 231.236 229.039
16695.2 233.335 231.118
16695.1 234.285 232.059
16693.6 278.595 275.948
16690.6 278.799 276.150
16690.4 279.149 276.497
16690.1 282.726 280.040
16689.9 282.728 280.042
16689.3 282.735 280.049
16687.4 305.126 302.227
16685.4 306.450 303.539
16682.1 306.476 303.564
16680.7 306.477 303.565
16678.7 306.532 303.620
16675.4 306.535 303.623
16674.8 307.286 304.367
16673.4 307.300 304.381
16669.8 307.668 304.745
16669.4 309.080 306.144
16668.5 309.082 306.146
16666.9 309.089 306.153
16665.1 309.322 306.383
16664.9 309.455 306.515
16662.9 309.463 306.523
16662.7 309.722 306.780
16661.7 309.741 306.798
16660.1 312.764 309.793
16659.7 313.537 310.558
16659.5 314.782 311.792
16659.1 314.796 311.805
16658.9 314.990 311.998
16657.3 315.016 312.023
16657.1 315.311 312.316
16656.7 315.884 312.883
16652.2 316.596 313.588
16651.0 325.764 322.669
16648.2 325.886 322.790
16645.6 327.045 323.938
16643.3 329.214 326.086
16641.9 329.380 326.251
16641.1 374.048 370.495
16639.5 380.695 377.078
16638.7 380.754 377.137
16638.5 381.547 377.922
16638.3 381.576 377.951
16638.1 382.426 378.793
16635.6 491.311 486.644
16631.5 528.889 523.865
16629.0 529.489 524.459
16628.5 530.153 525.117
16626.2 530.165 525.128
16622.7 531.204 526.158
16622.4 533.508 528.440
16620.0 533.670 528.600
16619.4 534.357 529.281
16618.0 535.234 530.149
16617.9 542.649 537.494
16613.9 543.620 538.456
16606.5 546.121 540.933
16606.2 585.977 580.410
16605.9 588.878 583.284
16605.6 620.828 614.930
16605.0 621.773 615.866
16604.2 626.397 620.446
16603.9 731.501 724.552
16603.7 731.807 724.855
16601.5 731.868 724.915
16600.7 732.872 725.910
16598.8 733.138 726.173
16598.3 734.079 727.105
16596.9 734.626 727.647
16596.6 735.700 728.711
16596.3 735.976 728.984
16596.1 736.523 729.526
16594.2 736.625 729.627
16592.7 739.374 732.350
16592.6 739.762 732.734
16590.8 739.808 732.780
16590.0 740.536 733.501
16589.8 742.599 735.544
16589.2 750.770 743.638
16588.4 750.799 743.666
16588.2 802.992 795.364
16588.0 804.876 797.230
16586.8 804.888 797.242
16586.6 805.305 797.655
16580.4 1139.331 1128.507
16580.1 1208.227 1196.749
16579.5 1224.653 1213.019
16578.7 1224.672 1213.038
16578.4 1229.260 1217.582
16578.2 1229.265 1217.587
16578.0 1229.326 1217.647
16577.4 1229.346 1217.667
16572.3 1440.731 1427.044
16570.8 1441.181 1427.490
16570.0 1441.186 1427.495
16569.5 1445.516 1431.784
16568.1 1445.527 1431.794
16566.7 1446.909 1433.163
16566.6 1446.950 1433.204
16564.6 1446.952 1433.206
16563.1 1449.224 1435.456
16562.6 1449.317 1435.548
16561.2 1455.656 1441.827
16560.5 1456.640 1442.802
16560.1 1462.381 1448.488
16558.3 1466.561 1452.629
16556.8 1469.689 1455.727
16556.0 1475.029 1461.016
16555.6 1476.859 1462.829
16555.0 1479.556 1465.500
16554.1 1484.456 1470.354
16553.0 1496.827 1482.607
16552.2 1515.070 1500.677
16549.5 1852.312 1834.715
16549.4 1976.067 1957.294
16548.2 2237.841 2216.582
16544.2 2238.107 2216.845
16543.4 2238.421 2217.156
16542.9 2238.424 2217.159
16537.0 2238.481 2217.215
16536.2 2240.305 2219.022
16531.5 2240.429 2219.145
16530.3 2243.341 2222.029
16528.7 2243.350 2222.038
16522.9 2245.163 2223.834
16520.6 2248.530 2227.169
16519.3 2249.478 2228.108
16518.8 2249.828 2228.455
16518.1 2253.046 2231.642
16514.0 2253.060 2231.656
16511.5 2253.940 2232.528
16510.8 2257.464 2236.018
16510.4 2257.495 2236.049
16510.1 2263.355 2241.853
16507.6 2263.357 2241.855
16505.7 2264.096 2242.587
16501.7 2367.973 2345.477
16501.4 2368.278 2345.779
16498.5 2371.016 2348.491
16495.7 2375.459 2352.892
16495.4 2376.434 2353.858
16495.0 2376.509 2353.932
16494.7 2376.511 2353.934
16494.4 2381.421 2358.798
16493.6 2383.345 2360.703
Primal Integral: 0.7231841885
