12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC2_8_5
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 19242.630
BKS: 17493.3
Optimal: 0
Thu 10 Feb 2022 03:01:29 AM CST
timestamp: 1644433289
Solution value, local machine time, standardized time
19226.1 0.340 0.337
19166.4 0.342 0.339
19150.5 0.344 0.341
19148.5 0.349 0.346
19146.3 0.354 0.351
19145.6 0.361 0.358
19132.0 0.370 0.366
19088.2 0.371 0.367
19065.5 0.372 0.368
19060.8 0.375 0.371
19060.5 0.388 0.384
18974.3 0.390 0.386
18930.8 0.412 0.408
18930.4 0.422 0.418
18908.3 0.423 0.419
18895.3 0.424 0.420
18882.8 0.432 0.428
18869.3 0.434 0.430
18869.1 0.443 0.439
18852.2 0.446 0.442
18814.2 0.448 0.444
18791.5 0.458 0.454
18787.4 0.459 0.455
18785.2 0.465 0.461
18779.3 0.466 0.462
18778.7 0.470 0.466
18740.0 0.479 0.474
18736.6 0.486 0.481
18735.4 0.489 0.484
18708.1 0.505 0.500
18704.3 0.513 0.508
18704.2 0.516 0.511
18673.4 0.547 0.542
18669.4 0.567 0.562
18658.3 0.571 0.566
18636.8 0.581 0.575
18624.5 0.585 0.579
18608.2 0.592 0.586
18607.8 0.595 0.589
18607.3 0.597 0.591
18572.9 0.601 0.595
18571.9 0.606 0.600
18554.6 0.624 0.618
18553.7 0.631 0.625
18552.5 0.632 0.626
18551.1 0.645 0.639
18544.3 0.825 0.817
18497.3 0.869 0.861
18494.7 0.887 0.879
18493.3 0.889 0.881
18473.0 0.890 0.882
18472.9 0.911 0.902
18464.2 0.926 0.917
18464.1 0.931 0.922
18453.9 0.944 0.935
18450.7 0.982 0.973
18448.6 1.002 0.992
18446.6 1.044 1.034
18445.0 1.047 1.037
18443.8 1.049 1.039
18443.2 1.051 1.041
18443.1 1.057 1.047
18442.9 1.102 1.092
18442.2 1.161 1.150
18439.5 1.228 1.216
18432.3 1.307 1.295
18420.7 1.483 1.469
18379.4 1.552 1.537
18370.4 1.577 1.562
18369.6 1.582 1.567
18366.1 1.630 1.615
18362.3 1.671 1.655
18360.4 1.697 1.681
18359.8 1.699 1.683
18357.5 1.701 1.685
18357.4 1.717 1.701
18350.4 1.780 1.763
18307.1 1.844 1.826
18306.8 1.846 1.828
18303.7 1.847 1.829
18301.5 1.928 1.910
18277.7 2.270 2.248
18268.9 2.307 2.285
18268.3 2.318 2.296
18268.2 2.381 2.358
18264.4 2.552 2.528
18264.2 2.649 2.624
18251.8 2.678 2.653
18245.4 2.682 2.657
18215.5 2.737 2.711
18214.9 2.739 2.713
18214.8 2.865 2.838
18208.1 2.890 2.863
18206.9 2.950 2.922
18206.1 2.969 2.941
18205.2 3.449 3.416
18204.8 4.071 4.032
18204.1 4.087 4.048
18203.7 4.088 4.049
18202.6 4.156 4.117
18201.6 4.164 4.124
18200.6 7.118 7.050
18195.3 7.124 7.056
18188.9 7.198 7.130
18188.5 7.223 7.154
18187.0 8.066 7.989
18182.4 8.579 8.497
18181.4 8.722 8.639
18181.3 8.920 8.835
18180.4 8.922 8.837
18166.2 13.070 12.946
18165.4 13.289 13.163
18163.5 13.356 13.229
18150.9 13.842 13.711
18149.3 14.120 13.986
18149.0 14.983 14.841
18143.8 15.101 14.958
18141.0 15.177 15.033
18127.5 15.221 15.076
18123.2 15.224 15.079
18079.8 15.475 15.328
18079.4 15.514 15.367
18076.8 15.592 15.444
18076.5 16.847 16.687
18076.1 25.612 25.369
18065.3 25.702 25.458
18050.0 25.890 25.644
18047.9 25.936 25.690
18035.0 26.378 26.127
18025.9 26.609 26.356
18014.0 27.837 27.573
18013.6 28.330 28.061
18010.6 28.333 28.064
18010.2 28.586 28.314
17993.7 29.257 28.979
17993.1 29.712 29.430
17980.9 30.304 30.016
17973.8 30.346 30.058
17963.4 31.133 30.837
17959.2 155.005 153.532
17957.7 155.175 153.701
17953.7 155.970 154.488
17943.8 155.977 154.495
17943.2 155.984 154.502
17938.9 156.305 154.820
17932.5 156.682 155.194
17929.4 156.686 155.197
17918.9 158.489 156.983
17912.1 158.525 157.019
17876.6 158.916 157.406
17864.0 160.253 158.731
17854.0 161.740 160.203
17837.7 161.758 160.221
17828.2 161.791 160.254
17809.2 162.291 160.749
17808.8 164.286 162.725
17807.7 164.290 162.729
17803.6 168.046 166.450
17798.2 168.265 166.666
17795.2 168.607 167.005
17790.0 168.619 167.017
17787.8 168.906 167.301
17785.7 169.416 167.807
17785.3 170.530 168.910
17784.1 176.925 175.244
17783.7 176.953 175.272
17778.9 176.957 175.276
17778.5 176.999 175.318
17776.6 177.341 175.656
17773.4 178.021 176.330
17770.9 178.971 177.271
17743.9 179.062 177.361
17736.7 180.511 178.796
17736.3 180.512 178.797
17732.6 180.550 178.835
17732.4 180.551 178.836
17730.1 180.720 179.003
17715.1 182.241 180.510
17714.5 182.333 180.601
17714.1 182.486 180.752
17713.9 182.590 180.855
17712.8 184.150 182.401
17711.9 189.216 187.418
17710.8 189.240 187.442
17708.4 189.244 187.446
17707.8 189.479 187.679
17668.4 190.456 188.647
17666.4 192.072 190.247
17665.6 192.696 190.865
17665.2 193.267 191.431
17664.8 193.408 191.571
17664.0 193.410 191.573
17663.3 193.738 191.897
17662.2 193.780 191.939
17661.0 194.094 192.250
17660.8 194.226 192.381
17659.6 194.256 192.411
17659.5 194.709 192.859
17659.3 196.873 195.003
17657.7 197.561 195.684
17656.7 197.899 196.019
17640.7 268.225 265.677
17622.7 268.297 265.748
17622.1 270.857 268.284
17621.3 270.860 268.287
17620.9 271.029 268.454
17618.8 271.143 268.567
17616.6 271.205 268.629
17610.9 273.292 270.696
17609.6 306.351 303.441
17607.5 309.696 306.754
17604.8 379.925 376.316
