12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_4_3
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 8268.590
BKS: 7516.9
Optimal: 0
Thu 13 Jan 2022 02:26:47 AM CST
timestamp: 1642012007
Solution value, local machine time, standardized time
8235.4 0.340 0.337
8234.0 0.340 0.337
8233.3 0.341 0.338
8231.6 0.341 0.338
8230.3 0.342 0.339
8229.9 0.342 0.339
8227.3 0.343 0.340
8226.6 0.343 0.340
8225.0 0.344 0.341
8224.8 0.344 0.341
8224.0 0.345 0.342
8223.4 0.345 0.342
8218.2 0.346 0.343
8217.9 0.346 0.343
8217.1 0.347 0.344
8215.3 0.347 0.344
8214.1 0.348 0.345
8212.3 0.348 0.345
8211.3 0.378 0.374
8209.9 0.379 0.375
8208.7 0.379 0.375
8207.4 0.380 0.376
8205.9 0.380 0.376
8205.6 0.381 0.377
8204.7 0.381 0.377
8197.4 0.382 0.378
8197.2 0.382 0.378
8193.8 0.383 0.379
8189.9 0.383 0.379
8186.9 0.384 0.380
8185.0 0.384 0.380
8177.9 0.385 0.381
8177.0 0.385 0.381
8174.2 0.386 0.382
8170.9 0.386 0.382
8170.3 0.387 0.383
8167.6 0.404 0.400
8165.5 0.404 0.400
8165.1 0.405 0.401
8161.2 0.415 0.411
8160.8 0.417 0.413
8159.9 0.417 0.413
8158.3 0.418 0.414
8157.7 0.418 0.414
8153.4 0.421 0.417
8145.4 0.428 0.424
8144.4 0.429 0.425
8144.1 0.429 0.425
8143.5 0.432 0.428
8142.3 0.432 0.428
8141.7 0.433 0.429
8136.0 0.433 0.429
8134.8 0.434 0.430
8126.5 0.434 0.430
8125.7 0.435 0.431
8124.4 0.435 0.431
8120.7 0.436 0.432
8120.1 0.436 0.432
8119.8 0.438 0.434
8118.6 0.442 0.438
8118.5 0.444 0.440
8117.3 0.447 0.443
8116.7 0.448 0.444
8115.9 0.449 0.445
8113.9 0.449 0.445
8113.0 0.450 0.446
8112.6 0.450 0.446
8112.5 0.451 0.447
8112.3 0.452 0.448
8111.6 0.461 0.457
8111.1 0.461 0.457
8110.5 0.470 0.466
8102.7 0.490 0.485
8102.3 0.491 0.486
8102.1 0.497 0.492
8101.6 0.498 0.493
8099.7 0.503 0.498
8095.8 0.504 0.499
8090.6 0.504 0.499
8082.9 0.509 0.504
8082.3 0.509 0.504
8082.2 0.510 0.505
8081.6 0.512 0.507
8080.7 0.515 0.510
8074.5 0.516 0.511
8073.3 0.516 0.511
8069.9 0.518 0.513
8069.2 0.518 0.513
8069.1 0.524 0.519
8068.1 0.525 0.520
8067.7 0.525 0.520
8054.1 0.556 0.551
8052.8 0.578 0.573
8039.4 0.580 0.574
8038.6 0.599 0.593
8036.1 0.601 0.595
8029.7 0.602 0.596
8027.4 0.602 0.596
8010.2 0.603 0.597
8010.0 0.603 0.597
8009.8 0.604 0.598
8009.0 0.604 0.598
8007.9 0.605 0.599
8007.6 0.605 0.599
8004.7 0.661 0.655
8004.4 0.673 0.667
7995.6 0.680 0.674
7995.2 0.680 0.674
7993.2 0.681 0.675
7981.3 0.681 0.675
7979.9 0.703 0.696
7977.8 0.730 0.723
7977.6 0.734 0.727
7975.5 0.745 0.738
7970.3 0.747 0.740
7969.9 0.757 0.750
7960.9 0.771 0.764
7959.1 0.772 0.765
7958.1 0.785 0.778
7957.5 0.809 0.801
7956.5 0.849 0.841
7956.0 0.849 0.841
7953.6 0.855 0.847
7951.8 0.856 0.848
7951.1 0.856 0.848
7951.0 0.857 0.849
7950.9 0.857 0.849
7950.1 0.858 0.850
7949.0 0.858 0.850
7948.9 0.859 0.851
7947.4 0.872 0.864
7946.2 0.872 0.864
7945.4 0.874 0.866
7942.6 0.904 0.895
7942.2 0.905 0.896
7940.8 0.905 0.896
7938.9 0.906 0.897
7938.5 0.991 0.982
7938.2 0.991 0.982
7938.1 0.992 0.983
7937.7 0.992 0.983
7919.6 1.021 1.011
7919.4 1.044 1.034
7916.1 1.045 1.035
7915.5 1.045 1.035
7915.4 1.071 1.061
7914.1 1.080 1.070
7914.0 1.097 1.087
7913.5 1.097 1.087
7911.9 1.113 1.102
7911.3 1.113 1.102
7910.6 1.114 1.103
7909.2 1.120 1.109
7908.3 1.120 1.109
7906.4 1.131 1.120
7905.5 1.131 1.120
7904.5 1.146 1.135
7899.7 1.176 1.165
7899.0 1.177 1.166
7897.7 1.230 1.218
7896.8 1.234 1.222
7896.7 1.236 1.224
7895.4 1.253 1.241
7894.8 1.281 1.269
7890.2 1.310 1.298
7889.8 1.324 1.311
7889.5 1.347 1.334
7887.4 1.388 1.375
7885.3 1.388 1.375
7884.1 1.397 1.384
7882.2 1.397 1.384
7881.2 1.398 1.385
7881.0 1.399 1.386
7880.9 1.399 1.386
7880.2 1.421 1.408
7879.3 1.521 1.507
7877.3 1.675 1.659
7876.4 1.676 1.660
7870.6 1.676 1.660
7870.3 1.677 1.661
7869.3 1.677 1.661
7868.6 1.678 1.662
7866.8 1.919 1.901
7863.5 1.940 1.922
7863.1 1.944 1.926
7863.0 1.946 1.928
7851.7 1.960 1.941
7849.9 1.961 1.942
7847.5 2.017 1.998
7845.1 2.030 2.011
7844.8 2.067 2.047
7843.7 2.068 2.048
7839.9 2.068 2.048
7839.5 2.074 2.054
7839.4 2.111 2.091
7835.0 2.129 2.109
7834.4 2.129 2.109
7833.5 2.140 2.120
7833.4 2.286 2.264
7832.2 2.290 2.268
7828.7 2.367 2.345
7827.4 2.368 2.346
7823.3 2.407 2.384
7822.6 2.407 2.384
7821.1 2.410 2.387
7820.9 2.432 2.409
7819.5 2.469 2.446
7819.0 2.618 2.593
7818.9 2.619 2.594
7818.6 2.656 2.631
7817.3 2.656 2.631
7811.5 2.807 2.780
7809.2 2.808 2.781
7809.0 2.832 2.805
7806.3 3.320 3.288
7805.4 3.440 3.407
7804.4 3.695 3.660
7804.0 3.696 3.661
7803.8 3.796 3.760
7801.5 3.834 3.798
7798.7 3.834 3.798
7797.5 3.835 3.799
7797.3 3.836 3.800
7797.1 3.889 3.852
7795.3 3.890 3.853
7795.1 3.890 3.853
7794.7 3.957 3.919
7794.6 3.978 3.940
7793.7 3.985 3.947
7793.3 4.399 4.357
7792.6 4.443 4.401
7792.5 4.461 4.419
7792.0 5.418 5.367
7789.1 5.495 5.443
7788.3 5.496 5.444
7787.8 5.600 5.547
7787.2 5.683 5.629
7786.9 5.765 5.710
7786.7 5.765 5.710
7786.5 6.994 6.928
7786.3 6.994 6.928
7781.4 7.327 7.257
7780.2 7.386 7.316
7779.5 7.539 7.467
7779.4 7.659 7.586
7779.3 7.660 7.587
7779.1 7.739 7.665
7778.0 8.112 8.035
7776.8 8.140 8.063
7776.7 8.143 8.066
7772.9 8.157 8.080
7772.3 8.178 8.100
7771.0 8.178 8.100
7770.1 8.222 8.144
7769.8 8.557 8.476
7769.7 8.557 8.476
7769.4 8.591 8.509
7768.9 8.680 8.598
7768.6 8.690 8.607
7767.2 8.893 8.809
7767.0 8.894 8.810
7765.7 9.047 8.961
7765.6 9.079 8.993
7763.7 10.582 10.481
7760.2 10.583 10.482
7759.9 10.754 10.652
7759.4 10.754 10.652
7758.7 10.816 10.713
7751.1 10.831 10.728
7748.3 10.837 10.734
7746.7 10.908 10.804
7746.3 11.071 10.966
7745.2 11.107 11.001
7743.8 11.216 11.109
7742.7 11.238 11.131
7742.6 11.524 11.415
7741.9 11.867 11.754
7741.3 11.868 11.755
7740.8 12.010 11.896
7736.9 12.011 11.897
7736.7 12.554 12.435
7736.1 12.854 12.732
7735.2 12.988 12.865
7734.5 13.534 13.405
7734.4 13.945 13.813
7734.3 13.946 13.814
7734.2 14.137 14.003
7734.0 14.158 14.023
7733.9 14.164 14.029
7731.3 14.327 14.191
7730.1 14.431 14.294
7729.9 14.432 14.295
7728.8 14.554 14.416
7727.8 16.325 16.170
7727.7 16.383 16.227
7727.6 17.982 17.811
7726.8 46.256 45.817
7725.3 46.257 45.818
7723.7 46.257 45.818
7722.8 46.912 46.466
7721.7 46.997 46.551
7721.4 46.997 46.551
7720.1 46.998 46.552
7720.0 46.998 46.552
7719.7 46.999 46.553
7716.0 47.083 46.636
7714.9 47.084 46.637
7703.3 47.199 46.751
7701.6 47.482 47.031
7701.0 47.483 47.032
7700.8 47.484 47.033
7699.5 47.484 47.033
7698.1 47.744 47.290
7697.6 47.744 47.290
7697.0 47.745 47.291
7696.8 47.745 47.291
7696.7 47.746 47.292
7695.7 47.746 47.292
7694.0 48.004 47.548
7693.5 48.004 47.548
7692.1 48.254 47.796
7691.9 48.625 48.163
7691.8 48.627 48.165
7691.4 49.186 48.719
7688.3 49.187 48.720
7687.7 49.187 48.720
7687.6 49.188 48.721
7687.1 49.188 48.721
7686.0 49.920 49.446
7685.3 49.921 49.447
7685.1 50.188 49.711
7681.9 51.035 50.550
7680.7 51.348 50.860
7680.1 51.348 50.860
7679.1 51.349 50.861
7678.7 51.349 50.861
7677.0 51.350 50.862
7674.3 51.464 50.975
7672.4 51.467 50.978
7664.2 52.071 51.576
7663.7 52.072 51.577
7661.7 52.291 51.794
7660.1 52.647 52.147
7658.8 52.648 52.148
7658.7 52.919 52.416
7658.6 53.120 52.615
7658.0 53.120 52.615
7657.8 53.121 52.616
7657.3 53.351 52.844
7657.1 53.352 52.845
7656.8 53.421 52.914
7656.2 55.254 54.729
7654.7 58.284 57.730
7653.8 58.555 57.999
7652.1 67.747 67.103
7649.8 68.827 68.173
7649.7 68.828 68.174
7649.3 68.828 68.174
7645.8 68.829 68.175
7645.7 69.596 68.935
7644.3 69.637 68.975
7643.8 69.642 68.980
7642.8 69.929 69.265
7642.0 69.930 69.266
7641.9 69.931 69.267
7640.7 69.934 69.270
7638.8 70.186 69.519
7632.9 71.003 70.328
7626.0 71.583 70.903
7616.9 72.203 71.517
7616.8 72.204 71.518
7616.7 72.204 71.518
7614.5 72.205 71.519
7612.3 72.206 71.520
7610.9 72.211 71.525
7610.2 72.327 71.640
7608.0 72.328 71.641
7607.0 72.805 72.113
7606.8 73.648 72.948
7606.7 73.663 72.963
7606.6 73.665 72.965
7606.0 74.101 73.397
7605.1 74.171 73.466
7602.8 74.191 73.486
7602.5 76.659 75.931
7602.2 76.659 75.931
7601.9 1266.496 1254.464
7601.7 1266.497 1254.465
Primal Integral: 1.1613724379
