12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C2_2_4
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1864.500
BKS: 1695.0
Optimal: 0
Thu 13 Jan 2022 12:26:49 AM CST
timestamp: 1642004809
Solution value, local machine time, standardized time
1863.8 0.097 0.096
1861.3 0.097 0.096
1859.6 0.098 0.097
1858.3 0.098 0.097
1857.3 0.098 0.097
1856.3 0.098 0.097
1855.4 0.099 0.098
1848.3 0.119 0.118
1846.9 0.119 0.118
1846.7 0.147 0.146
1845.4 0.173 0.171
1844.4 0.175 0.173
1844.1 0.175 0.173
1842.2 0.175 0.173
1840.0 0.175 0.173
1839.1 0.176 0.174
1839.0 0.176 0.174
1838.7 0.176 0.174
1830.9 0.176 0.174
1830.4 0.182 0.180
1828.9 0.182 0.180
1828.1 0.182 0.180
1827.9 0.183 0.181
1827.1 0.183 0.181
1823.0 0.218 0.216
1822.3 0.219 0.217
1818.2 0.219 0.217
1808.6 0.333 0.330
1804.1 0.334 0.331
1800.4 0.334 0.331
1798.3 0.334 0.331
1788.8 0.334 0.331
1788.0 0.334 0.331
1786.1 0.334 0.331
1784.2 0.334 0.331
1782.0 0.345 0.342
1781.2 0.369 0.365
1779.9 0.373 0.369
1779.3 0.373 0.369
1779.2 0.413 0.409
1778.8 0.440 0.436
1778.6 0.440 0.436
1778.3 0.457 0.453
1775.0 0.460 0.456
1773.4 0.484 0.479
1773.0 0.633 0.627
1771.6 0.633 0.627
1769.6 0.634 0.628
1769.0 0.635 0.629
1768.8 0.635 0.629
1768.7 0.801 0.793
1768.1 0.804 0.796
1767.9 0.805 0.797
1764.6 0.954 0.945
1764.4 0.983 0.974
1763.2 0.983 0.974
1763.0 1.027 1.017
1761.5 1.043 1.033
1761.1 1.051 1.041
1761.0 2.198 2.177
1760.6 2.626 2.601
1760.4 2.626 2.601
1760.2 2.767 2.741
1759.8 3.056 3.027
1759.7 3.216 3.185
1759.3 3.216 3.185
1759.0 3.220 3.189
1757.5 3.240 3.209
1756.9 3.252 3.221
1756.7 3.252 3.221
1756.6 3.335 3.303
1753.4 3.339 3.307
1753.0 3.339 3.307
1748.9 3.339 3.307
1748.7 3.364 3.332
1747.3 3.369 3.337
1746.6 3.373 3.341
1746.5 3.386 3.354
1746.0 3.527 3.493
1745.8 3.528 3.494
1742.1 3.672 3.637
1741.9 3.673 3.638
1739.0 3.699 3.664
1734.3 3.881 3.844
1733.9 3.942 3.905
1733.3 3.942 3.905
1726.7 4.804 4.758
1725.9 4.828 4.782
1725.7 4.849 4.803
1724.1 5.559 5.506
1723.8 5.730 5.676
1723.0 5.771 5.716
1722.9 5.873 5.817
1721.5 5.873 5.817
1717.7 5.875 5.819
1716.8 5.876 5.820
1713.7 5.876 5.820
1708.7 5.876 5.820
1704.8 5.877 5.821
1704.5 6.017 5.960
1703.6 6.515 6.453
1703.3 6.591 6.528
1702.0 6.636 6.573
1701.3 6.636 6.573
1701.0 6.663 6.600
1700.9 6.663 6.600
1700.8 6.707 6.643
1700.6 6.707 6.643
1700.4 6.708 6.644
1700.1 6.709 6.645
1699.5 6.942 6.876
1699.2 8.614 8.532
1697.8 8.768 8.685
1697.3 9.179 9.092
1696.9 9.179 9.092
1696.7 9.179 9.092
1696.5 9.180 9.093
1696.0 67.344 66.704
1695.9 67.346 66.706
1695.0 544.630 539.456
Primal Integral: 0.0286390134
