12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC202
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1201.530
BKS: 1092.3
Optimal: 1
Thu 13 Jan 2022 12:25:16 AM CST
timestamp: 1642004716
Solution value, local machine time, standardized time
1199.7 0.013 0.013
1197.7 0.014 0.014
1195.9 0.014 0.014
1195.5 0.015 0.015
1194.8 0.015 0.015
1193.8 0.019 0.019
1193.7 0.019 0.019
1193.5 0.021 0.021
1185.9 0.025 0.025
1183.7 0.025 0.025
1183.3 0.025 0.025
1182.6 0.025 0.025
1181.4 0.025 0.025
1181.0 0.026 0.026
1177.0 0.044 0.044
1176.1 0.044 0.044
1175.7 0.044 0.044
1172.2 0.045 0.045
1171.8 0.045 0.045
1170.8 0.045 0.045
1168.7 0.045 0.045
1161.3 0.045 0.045
1159.3 0.045 0.045
1158.3 0.063 0.062
1158.0 0.078 0.077
1155.8 0.078 0.077
1154.5 0.079 0.078
1153.8 0.079 0.078
1149.8 0.079 0.078
1149.5 0.079 0.078
1145.0 0.079 0.078
1144.0 0.079 0.078
1142.0 0.080 0.079
1141.9 0.080 0.079
1141.5 0.080 0.079
1126.6 0.126 0.125
1124.6 0.137 0.136
1123.7 0.138 0.137
1120.9 0.138 0.137
1119.5 0.138 0.137
1116.6 0.138 0.137
1116.5 0.138 0.137
1108.1 0.138 0.137
1107.4 0.139 0.138
1107.2 0.139 0.138
1105.4 0.139 0.138
1101.9 0.139 0.138
1101.2 0.141 0.140
1099.8 0.361 0.358
1099.7 0.362 0.359
1097.5 0.362 0.359
1095.9 0.377 0.373
1094.8 0.683 0.677
1093.4 17.720 17.552
1092.3 17.735 17.567
Primal Integral: 0.0027815206
