12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R2_4_6
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 6400.130
BKS: 5818.3
Optimal: 0
Thu 13 Jan 2022 02:26:21 AM CST
timestamp: 1642011981
Solution value, local machine time, standardized time
6399.4 1.090 1.080
6398.7 1.103 1.093
6396.6 1.104 1.094
6376.0 1.121 1.110
6374.2 1.121 1.110
6370.3 1.133 1.122
6349.2 1.138 1.127
6347.9 1.144 1.133
6347.4 1.145 1.134
6345.2 1.145 1.134
6343.1 1.145 1.134
6342.9 1.146 1.135
6342.3 1.156 1.145
6341.9 1.156 1.145
6341.5 1.156 1.145
6341.1 1.166 1.155
6339.8 1.166 1.155
6339.6 1.167 1.156
6339.1 1.167 1.156
6336.8 1.173 1.162
6335.0 1.433 1.419
6334.8 2.229 2.208
6334.3 2.229 2.208
6334.2 2.232 2.211
6333.9 2.331 2.309
6333.8 2.342 2.320
6331.1 2.457 2.434
6328.6 2.457 2.434
6327.1 2.458 2.435
6319.8 2.558 2.534
6315.5 2.558 2.534
6305.7 2.559 2.535
6304.3 2.559 2.535
6301.5 2.560 2.536
6297.2 2.561 2.537
6294.5 2.575 2.551
6294.4 2.576 2.552
6292.6 2.617 2.592
6288.1 2.822 2.795
6287.9 2.825 2.798
6275.0 2.835 2.808
6272.4 2.835 2.808
6255.4 2.835 2.808
6254.7 2.836 2.809
6252.0 2.836 2.809
6251.7 2.966 2.938
6248.6 3.176 3.146
6248.3 3.515 3.482
6247.5 3.525 3.492
6243.2 3.525 3.492
6243.0 3.526 3.493
6236.1 4.437 4.395
6213.5 4.437 4.395
6208.0 4.438 4.396
6200.4 4.440 4.398
6198.7 4.441 4.399
6191.5 4.720 4.675
6191.4 4.721 4.676
6191.0 4.870 4.824
6190.6 4.871 4.825
6188.6 4.872 4.826
6188.4 5.176 5.127
6188.1 5.238 5.188
6187.6 5.239 5.189
6185.3 5.371 5.320
6183.3 5.454 5.402
6183.2 5.501 5.449
6182.9 5.501 5.449
6182.6 8.953 8.868
6182.3 10.206 10.109
6163.7 11.533 11.423
6163.5 11.673 11.562
6163.4 13.420 13.293
6159.2 13.624 13.495
6159.1 13.624 13.495
6155.9 13.625 13.496
6151.3 13.626 13.497
6144.2 13.628 13.499
6142.9 13.630 13.501
6141.8 13.632 13.502
6141.3 13.655 13.525
6141.1 13.730 13.600
6136.5 13.731 13.601
6131.2 13.871 13.739
6126.8 13.894 13.762
6122.9 13.910 13.778
6120.2 13.996 13.863
