RC1_10_16

VEHICLE
NUMBER     CAPACITY
250	200

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		250		250		0		0		1821		0		
1		366		60		40		1248		1278		10		
2		447		328		0		1157		1187		10		
3		82		107		20		1259		1289		10		
4		11		13		20		363		393		10		
5		238		123		0		310		340		10		
6		481		56		30		966		996		10		
7		100		154		30		467		497		10		
8		193		127		20		317		347		10		
9		44		29		20		1429		1459		10		
10		381		477		10		559		589		10		
11		186		241		0		979		1009		10		
12		359		60		20		1136		1166		10		
13		164		484		30		348		378		10		
14		305		449		10		660		690		10		
15		16		288		40		1312		1342		10		
16		131		417		30		799		829		10		
17		448		386		0		410		440		10		
18		384		326		40		1566		1596		10		
19		461		111		20		294		324		10		
20		243		233		10		951		981		10		
21		30		91		20		546		576		10		
22		51		212		0		1063		1093		10		
23		117		402		40		1500		1530		10		
24		219		325		40		124		154		10		
25		260		388		40		1435		1465		10		
26		360		194		30		917		947		10		
27		159		349		10		1246		1276		10		
28		430		392		10		587		617		10		
29		37		287		10		508		538		10		
30		180		59		20		1515		1545		10		
31		280		259		20		252		282		10		
32		458		42		0		721		751		10		
33		98		432		10		368		398		10		
34		448		165		40		981		1011		10		
35		236		119		20		1133		1163		10		
36		289		22		0		630		660		10		
37		309		34		0		1426		1456		10		
38		427		383		0		664		694		10		
39		379		58		20		588		618		10		
40		369		304		30		1267		1297		10		
41		217		175		30		1130		1160		10		
42		230		64		10		361		391		10		
43		217		220		20		1735		1765		10		
44		120		283		30		203		233		10		
45		331		368		10		1219		1249		10		
46		343		68		30		1437		1467		10		
47		457		76		30		493		523		10		
48		373		364		20		473		503		10		
49		177		202		0		896		926		10		
50		57		32		40		1129		1159		10		
51		430		493		30		1077		1107		10		
52		264		444		20		1283		1313		10		
53		219		441		20		990		1020		10		
54		210		393		20		639		669		10		
55		396		183		0		1163		1193		10		
56		108		249		10		551		581		10		
57		2		412		0		1101		1131		10		
58		419		236		10		1427		1457		10		
59		205		94		10		854		884		10		
60		83		374		10		672		702		10		
61		476		442		20		1043		1073		10		
62		222		113		10		323		353		10		
63		62		21		20		1128		1158		10		
64		290		410		30		1414		1444		10		
65		464		347		0		326		356		10		
66		299		122		20		1053		1083		10		
67		154		277		30		279		309		10		
68		138		161		10		430		460		10		
69		228		40		30		780		810		10		
70		16		414		20		432		462		10		
71		403		153		20		269		299		10		
72		472		306		10		363		393		10		
73		235		445		40		1337		1367		10		
74		204		327		40		1431		1461		10		
75		444		423		10		684		714		10		
76		218		244		20		1620		1650		10		
77		387		294		10		643		673		10		
78		53		462		30		447		477		10		
79		443		475		40		1200		1230		10		
80		31		338		0		827		857		10		
81		275		308		10		820		850		10		
82		129		106		30		1524		1554		10		
83		411		340		0		249		279		10		
84		447		467		40		838		868		10		
85		45		118		10		615		645		10		
86		307		475		20		393		423		10		
87		370		56		10		1475		1505		10		
88		461		223		40		958		988		10		
89		89		60		20		789		819		10		
90		336		79		10		368		398		10		
91		3		247		40		860		890		10		
92		30		203		10		224		254		10		
93		418		486		10		1105		1135		10		
94		58		349		10		301		331		10		
95		497		48		40		1091		1121		10		
96		160		494		10		947		977		10		
97		224		227		30		217		247		10		
98		174		360		30		1109		1139		10		
99		307		28		20		795		825		10		
100		157		491		30		853		883		10		
101		60		358		40		1130		1160		10		
102		250		442		10		217		247		10		
103		165		403		40		1401		1431		10		
104		165		77		20		1002		1032		10		
105		400		51		30		1396		1426		10		
106		141		453		30		362		392		10		
107		93		343		10		811		841		10		
108		436		484		30		948		978		10		
109		90		250		30		350		380		10		
110		358		100		40		210		240		10		
111		364		79		0		578		608		10		
112		362		300		40		785		815		10		
113		151		309		30		1288		1318		10		
114		352		134		40		382		412		10		
115		230		461		40		1448		1478		10		
116		82		57		10		444		474		10		
117		266		286		20		1539		1569		10		
118		53		176		10		897		927		10		
119		181		64		30		732		762		10		
120		114		224		0		827		857		10		
121		92		231		20		873		903		10		
122		176		210		10		840		870		10		
123		486		290		30		955		985		10		
124		272		396		20		1593		1623		10		
125		323		154		40		1210		1240		10		
126		395		355		20		927		957		10		
127		238		220		10		167		197		10		
128		268		494		20		1391		1421		10		
129		73		10		20		1280		1310		10		
130		242		365		10		1520		1550		10		
131		477		352		0		467		497		10		
132		202		90		30		1422		1452		10		
133		420		96		10		462		492		10		
134		56		463		0		370		400		10		
135		70		199		0		1211		1241		10		
136		330		352		10		1364		1394		10		
137		280		82		40		1583		1613		10		
138		342		472		20		829		859		10		
139		168		91		10		715		745		10		
140		192		91		10		698		728		10		
141		259		333		40		1609		1639		10		
142		484		484		40		459		489		10		
143		16		40		10		1013		1043		10		
144		484		1		0		1419		1449		10		
145		404		300		20		701		731		10		
146		291		107		10		283		313		10		
147		118		213		40		631		661		10		
148		213		56		0		533		563		10		
149		398		104		10		659		689		10		
150		376		239		30		496		526		10		
151		401		411		40		454		484		10		
152		71		277		20		213		243		10		
153		317		16		20		872		902		10		
154		94		465		20		497		527		10		
155		61		430		20		1519		1549		10		
156		43		481		0		721		751		10		
157		318		304		30		977		1007		10		
158		341		391		30		570		600		10		
159		306		312		0		992		1022		10		
160		350		133		0		1380		1410		10		
