RC2_10_17

VEHICLE
NUMBER     CAPACITY
250	1000

CUSTOMER
CUST NO.	XCOORD.	YCOORD.	DEMAND	READY TIME	DUE DATE	SERVICE TIME

0		250		250		0		0		7284		0		
1		127		277		30		3675		3795		10		
2		127		16		40		1923		2043		10		
3		164		113		0		5450		5570		10		
4		85		443		40		6101		6221		10		
5		294		380		30		5448		5568		10		
6		8		312		10		991		1111		10		
7		467		8		30		5741		5861		10		
8		72		156		30		4687		4807		10		
9		374		285		10		5570		5690		10		
10		140		415		40		1354		1474		10		
11		284		5		0		3135		3255		10		
12		195		312		30		3696		3816		10		
13		410		256		40		6100		6220		10		
14		35		358		40		2285		2405		10		
15		357		439		40		6128		6248		10		
16		92		493		0		5515		5635		10		
17		90		189		0		5029		5149		10		
18		33		114		10		5430		5550		10		
19		218		337		40		6306		6426		10		
20		277		395		20		532		652		10		
21		238		115		20		2736		2856		10		
22		3		112		20		3644		3764		10		
23		130		127		30		6030		6150		10		
24		33		211		20		5170		5290		10		
25		141		432		10		2830		2950		10		
26		156		101		30		2196		2316		10		
27		391		118		20		5218		5338		10		
28		23		267		0		5838		5958		10		
29		416		461		30		976		1096		10		
30		399		320		10		3739		3859		10		
31		171		118		20		2079		2199		10		
32		8		330		10		2425		2545		10		
33		107		212		30		5720		5840		10		
34		450		448		30		1134		1254		10		
35		329		170		20		168		288		10		
36		276		10		30		6028		6148		10		
37		106		296		20		1218		1338		10		
38		101		254		30		4983		5103		10		
39		161		480		10		1060		1180		10		
40		35		159		30		1755		1875		10		
41		348		493		0		2758		2878		10		
42		122		376		0		6053		6173		10		
43		109		78		30		6887		7007		10		
44		399		223		20		5342		5462		10		
45		179		150		40		5596		5716		10		
46		294		145		30		5006		5126		10		
47		251		49		0		1454		1574		10		
48		181		2		0		6355		6475		10		
49		477		194		10		4834		4954		10		
50		8		477		10		1635		1755		10		
51		227		123		40		5475		5595		10		
52		55		460		40		4141		4261		10		
53		258		215		40		4773		4893		10		
54		402		66		10		5620		5740		10		
55		2		2		10		2007		2127		10		
56		356		110		0		907		1027		10		
57		206		466		20		5422		5542		10		
58		267		383		40		2000		2120		10		
