12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R1_6_10
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 19412.910
BKS: 17648.1
Optimal: 0
Mon 31 Jan 2022 04:55:13 PM CST
timestamp: 1643619313
Solution value, local machine time, standardized time
19409.6 1.248 1.236
19390.5 1.249 1.237
19381.3 1.250 1.238
19376.0 1.250 1.238
19356.5 1.251 1.239
19355.6 1.252 1.240
19337.0 1.253 1.241
19334.0 1.253 1.241
19313.2 1.260 1.248
19310.8 1.261 1.249
19308.9 1.262 1.250
19308.1 1.262 1.250
19307.5 1.263 1.251
19306.8 1.263 1.251
19302.6 1.264 1.252
19302.3 1.292 1.280
19299.6 1.292 1.280
19298.8 1.293 1.281
19298.1 1.294 1.282
19297.3 1.294 1.282
19289.1 1.303 1.291
19289.0 1.333 1.320
19280.0 1.374 1.361
19278.8 1.375 1.362
19277.2 1.376 1.363
19276.7 1.377 1.364
19273.8 1.378 1.365
19272.6 1.378 1.365
19271.9 1.379 1.366
19271.5 1.380 1.367
19270.4 1.387 1.374
19269.8 1.387 1.374
19269.7 1.388 1.375
19269.2 1.389 1.376
19256.4 1.389 1.376
19252.8 1.390 1.377
19243.5 1.433 1.419
19224.3 1.434 1.420
19222.1 1.435 1.421
19221.9 1.439 1.425
19220.6 1.439 1.425
19219.5 1.466 1.452
19207.5 1.469 1.455
19203.8 1.469 1.455
19202.7 1.470 1.456
19202.5 1.487 1.473
19190.0 1.505 1.491
19185.4 1.506 1.492
19178.5 1.625 1.610
19170.5 1.634 1.618
19169.0 1.683 1.667
19160.8 1.789 1.772
19154.0 1.867 1.849
19152.5 1.868 1.850
19146.4 1.868 1.850
19142.6 1.964 1.945
19133.0 2.030 2.011
19132.8 2.090 2.070
19131.9 2.091 2.071
19130.9 2.144 2.124
19130.4 2.144 2.124
19128.7 2.185 2.164
19114.8 2.272 2.250
19112.2 2.272 2.250
19109.4 2.288 2.266
19102.6 2.301 2.279
19101.0 2.342 2.320
19100.9 2.343 2.321
19096.0 2.376 2.353
19087.4 2.401 2.378
19082.7 2.407 2.384
19080.5 2.413 2.390
19079.3 2.509 2.485
19066.8 2.510 2.486
19061.3 2.510 2.486
19059.8 2.550 2.526
19059.0 2.551 2.527
19058.8 2.574 2.550
19056.9 2.626 2.601
19054.8 2.748 2.722
19054.7 2.763 2.737
19051.4 2.763 2.737
19050.6 2.764 2.738
19049.7 2.773 2.747
19046.3 2.774 2.748
19042.3 2.807 2.780
19040.2 2.807 2.780
19038.4 2.808 2.781
19034.7 2.809 2.782
19031.1 2.845 2.818
19030.9 2.865 2.838
19030.1 2.866 2.839
19022.3 2.956 2.928
19021.3 2.986 2.958
19021.2 3.170 3.140
19020.3 3.290 3.259
19018.6 3.343 3.311
19016.1 3.344 3.312
19013.7 3.394 3.362
19013.5 3.395 3.363
19011.9 3.407 3.375
19010.2 3.407 3.375
19009.9 3.408 3.376
19009.8 3.409 3.377
19007.6 3.410 3.378
19004.0 3.420 3.388
18995.1 3.421 3.389
18994.7 3.422 3.389
18969.5 3.444 3.411
18967.1 3.473 3.440
18966.9 3.474 3.441
18941.1 3.475 3.442
18940.9 3.476 3.443
18938.2 3.516 3.483
18921.9 3.529 3.495
18916.7 3.579 3.545
18913.2 3.781 3.745
18908.8 3.782 3.746
18907.1 3.837 3.801
18898.6 3.926 3.889
18898.0 3.926 3.889
18897.7 3.927 3.890
18897.4 3.928 3.891
18895.3 3.931 3.894
18893.4 3.931 3.894
18883.0 4.310 4.269
18882.2 4.336 4.295
18877.7 4.337 4.296
18877.4 4.337 4.296
18877.2 4.338 4.297
18875.9 4.402 4.360
18867.5 4.463 4.421
18867.1 4.463 4.421
18866.8 4.464 4.422
18865.7 4.488 4.445
18860.4 4.489 4.446
18854.9 4.642 4.598
18847.3 4.643 4.599
18846.5 4.682 4.638
18819.7 4.683 4.639
18813.4 4.684 4.640
18812.8 4.685 4.640
18803.1 4.903 4.856
18798.8 4.966 4.919
18794.9 5.004 4.956
18789.3 5.004 4.956
18788.0 5.005 4.957
18786.7 5.179 5.130
18786.4 5.199 5.150
18782.2 5.200 5.151
18781.9 5.207 5.158
18781.5 5.332 5.281
18774.0 5.544 5.491
18773.1 5.545 5.492
18769.1 5.546 5.493
18765.4 5.547 5.494
18757.9 5.547 5.494
18755.3 5.548 5.495
18752.9 5.705 5.651
18752.1 5.993 5.936
18745.1 6.097 6.039
18743.0 6.098 6.040
18742.3 6.106 6.048
18736.3 6.166 6.107
18735.4 6.167 6.108
18726.8 6.168 6.109
18722.1 6.195 6.136
18721.8 6.501 6.439
18703.7 6.542 6.480
18703.6 6.755 6.691
18703.0 6.936 6.870
18701.4 6.937 6.871
18700.6 7.083 7.016
18694.8 7.308 7.239
18691.8 7.309 7.240
18690.9 7.333 7.263
18690.0 7.354 7.284
18689.5 7.354 7.284
18686.2 7.355 7.285
18685.6 7.356 7.286
18682.8 7.356 7.286
18678.5 7.371 7.301
18675.8 7.570 7.498
18671.7 7.829 7.755
18671.4 7.853 7.778
18670.6 8.028 7.952
18662.1 8.150 8.073
18652.4 8.183 8.105
18642.5 8.192 8.114
18641.6 8.219 8.141
18641.2 8.520 8.439
18637.5 8.521 8.440
18633.5 8.541 8.460
18629.8 8.613 8.531
18627.5 8.665 8.583
18621.4 8.665 8.583
18621.1 8.666 8.584
18613.2 9.340 9.251
18613.1 9.340 9.251
18610.3 9.730 9.638
18608.7 21.647 21.441
18605.0 21.902 21.694
18601.9 22.043 21.834
18601.2 22.714 22.498
18597.7 22.715 22.499
18576.6 26.561 26.309
18574.6 26.562 26.310
18572.3 26.570 26.318
18567.1 26.590 26.337
18562.4 26.590 26.337
18559.4 26.647 26.394
18553.5 26.678 26.425
18552.3 26.679 26.426
18549.3 26.706 26.452
18545.1 26.707 26.453
18536.9 26.708 26.454
18534.6 26.729 26.475
18528.9 26.729 26.475
18528.1 26.757 26.503
18527.3 27.022 26.765
18517.4 27.037 26.780
18510.6 27.065 26.808
18509.4 27.093 26.836
18508.3 27.094 26.837
18506.7 27.094 26.837
18505.4 27.095 26.838
18505.0 27.228 26.969
18502.0 27.246 26.987
18498.3 27.285 27.026
18486.5 27.302 27.043
18485.4 27.304 27.045
18485.0 27.305 27.046
18484.7 27.309 27.050
18472.1 27.342 27.082
18471.5 27.343 27.083
18469.6 27.344 27.084
18465.3 27.477 27.216
18459.8 27.477 27.216
18457.5 27.683 27.420
18455.6 27.697 27.434
18454.9 27.698 27.435
18454.5 27.698 27.435
18452.7 27.699 27.436
18452.4 27.793 27.529
18451.4 27.794 27.530
18443.2 27.958 27.692
18441.7 27.963 27.697
18437.2 28.380 28.110
18424.6 28.381 28.111
18420.8 28.383 28.113
18420.4 28.384 28.114
18412.5 28.943 28.668
18412.3 28.943 28.668
18409.3 28.979 28.704
18407.6 28.980 28.705
18407.4 28.981 28.706
18406.5 29.045 28.769
18401.9 29.046 28.770
18398.0 29.047 28.771
18388.2 29.305 29.027
18386.8 29.462 29.182
18386.7 29.696 29.414
18385.7 29.796 29.513
18385.3 29.997 29.712
18377.4 29.998 29.713
18375.5 29.999 29.714
18375.2 30.098 29.812
18373.8 30.139 29.853
18371.6 30.140 29.854
18370.3 30.141 29.855
18368.0 30.479 30.189
18363.9 30.480 30.190
18353.4 30.615 30.324
18353.3 30.615 30.324
18351.5 31.082 30.787
18351.4 31.083 30.788
18350.9 31.084 30.789
18348.9 31.311 31.014
18343.5 31.594 31.294
18339.7 31.594 31.294
18339.6 31.726 31.425
18331.7 32.316 32.009
18331.2 32.317 32.010
18327.2 32.317 32.010
18326.0 32.493 32.184
18319.6 32.494 32.185
18313.0 32.651 32.341
18310.3 74.070 73.366
18309.8 74.071 73.367
18309.6 74.273 73.567
18307.5 74.274 73.568
18294.8 74.275 73.569
18293.1 74.275 73.569
18292.8 74.276 73.570
18292.4 74.425 73.718
18292.3 74.536 73.828
18292.2 74.537 73.829
18291.1 74.537 73.829
18290.9 74.691 73.981
18290.1 74.698 73.988
18283.5 74.809 74.098
18277.3 74.830 74.119
18273.4 74.830 74.119
18266.8 74.936 74.224
18261.2 75.334 74.618
18261.1 75.510 74.793
18260.3 75.511 74.794
18258.4 75.511 74.794
18250.4 75.617 74.899
18247.2 75.619 74.901
18247.1 75.639 74.920
18246.2 75.945 75.224
