12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC102
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1603.140
BKS: 1457.4
Optimal: 1
Mon 31 Jan 2022 08:08:00 PM CST
timestamp: 1643630880
Solution value, local machine time, standardized time
1598.8 0.016 0.016
1579.0 0.016 0.016
1575.2 0.016 0.016
1570.3 0.017 0.017
1566.6 0.017 0.017
1561.8 0.017 0.017
1560.7 0.017 0.017
1558.8 0.017 0.017
1558.1 0.017 0.017
1557.6 0.019 0.019
1556.6 0.020 0.020
1556.4 0.021 0.021
1555.8 0.021 0.021
1555.3 0.021 0.021
1554.2 0.023 0.023
1553.7 0.023 0.023
1552.6 0.023 0.023
1551.9 0.028 0.028
1549.3 0.036 0.036
1545.9 0.037 0.037
1543.9 0.037 0.037
1542.2 0.037 0.037
1537.9 0.037 0.037
1532.2 0.047 0.047
1530.8 0.048 0.048
1529.4 0.048 0.048
1525.5 0.049 0.049
1525.2 0.049 0.049
1519.2 0.051 0.051
1517.6 0.052 0.052
1513.1 0.052 0.052
1513.0 0.052 0.052
1503.7 0.053 0.052
1494.1 0.054 0.053
1493.9 0.130 0.129
1493.4 0.132 0.131
1493.2 0.140 0.139
1492.0 0.140 0.139
1490.9 0.149 0.148
1490.3 0.156 0.155
1489.6 0.284 0.281
1489.5 0.314 0.311
1489.1 0.314 0.311
1486.4 0.315 0.312
1485.9 0.315 0.312
1485.6 0.320 0.317
1484.8 0.320 0.317
1484.6 0.320 0.317
1482.9 0.321 0.318
1479.9 0.326 0.323
1479.0 0.327 0.324
1477.3 0.366 0.363
1465.8 0.540 0.535
1462.4 0.540 0.535
1461.7 0.540 0.535
1461.5 0.553 0.548
1457.4 0.571 0.566
Primal Integral: 0.0007288261
