12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC201
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1387.980
BKS: 1261.8
Optimal: 1
Mon 31 Jan 2022 08:04:18 PM CST
timestamp: 1643630658
Solution value, local machine time, standardized time
1387.5 0.030 0.030
1386.8 0.088 0.087
1380.7 0.091 0.090
1374.7 0.106 0.105
1374.4 0.111 0.110
1370.8 0.111 0.110
1369.7 0.111 0.110
1368.9 0.137 0.136
1365.8 0.163 0.161
1365.7 0.191 0.189
1359.5 0.206 0.204
1358.5 0.252 0.250
1357.3 0.369 0.365
1355.9 0.720 0.713
1352.8 0.765 0.758
1346.1 0.766 0.759
1338.8 0.766 0.759
1337.7 0.767 0.760
1333.1 0.797 0.789
1331.2 0.797 0.789
1325.6 0.797 0.789
1323.7 0.798 0.790
1322.8 0.836 0.828
1320.6 0.836 0.828
1318.3 0.864 0.856
1315.7 0.865 0.857
1315.6 0.881 0.873
1315.1 0.894 0.886
1314.0 0.899 0.890
1312.0 0.924 0.915
1310.7 0.924 0.915
1309.6 0.924 0.915
1309.1 0.936 0.927
1308.7 0.938 0.929
1305.4 0.938 0.929
1304.1 0.939 0.930
1303.8 0.944 0.935
1303.3 0.944 0.935
1301.8 0.945 0.936
1299.9 0.945 0.936
1289.7 1.261 1.249
1280.4 9.164 9.077
1277.3 9.983 9.888
1276.7 9.984 9.889
1276.3 9.984 9.889
1275.3 13.238 13.112
1271.1 13.238 13.112
1269.1 13.239 13.113
1267.8 13.239 13.113
1267.7 13.250 13.124
1267.3 13.251 13.125
1266.3 13.251 13.125
1264.4 13.251 13.125
1264.3 13.963 13.830
1262.4 23.085 22.866
1262.3 138.302 136.988
1261.8 138.315 137.001
Primal Integral: 0.0207986254
