12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC101
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1781.780
BKS: 1619.8
Optimal: 1
Mon 31 Jan 2022 08:08:03 PM CST
timestamp: 1643630883
Solution value, local machine time, standardized time
1777.8 0.014 0.014
1775.9 0.015 0.015
1775.6 0.016 0.016
1775.0 0.017 0.017
1770.6 0.027 0.027
1766.0 0.027 0.027
1761.0 0.028 0.028
1759.3 0.029 0.029
1759.1 0.029 0.029
1733.0 0.032 0.032
1731.6 0.032 0.032
1730.7 0.033 0.033
1730.3 0.033 0.033
1729.8 0.033 0.033
1728.5 0.033 0.033
1723.8 0.033 0.033
1722.5 0.033 0.033
1709.6 0.035 0.035
1708.2 0.035 0.035
1707.6 0.035 0.035
1707.4 0.035 0.035
1700.6 0.037 0.037
1699.9 0.037 0.037
1696.6 0.037 0.037
1694.6 0.037 0.037
1677.8 0.048 0.048
1675.5 0.049 0.049
1674.7 0.049 0.049
1673.7 0.049 0.049
1672.4 0.050 0.050
1670.6 0.052 0.052
1670.3 0.059 0.058
1669.2 0.060 0.059
1669.0 0.060 0.059
1663.5 0.063 0.062
1661.5 0.173 0.171
1661.4 0.179 0.177
1660.9 0.179 0.177
1660.8 0.184 0.182
1660.3 0.184 0.182
1658.0 0.315 0.312
1657.9 0.315 0.312
1656.7 0.315 0.312
1656.2 0.316 0.313
1655.7 0.380 0.376
1652.3 0.380 0.376
1649.7 0.390 0.386
1649.4 1.330 1.317
1648.9 1.334 1.321
1648.5 1.371 1.358
1647.6 1.371 1.358
1647.1 1.506 1.492
1644.8 1.534 1.519
1644.7 1.534 1.519
1643.5 1.534 1.519
1643.0 1.534 1.519
1642.6 1.558 1.543
1641.3 1.559 1.544
1640.4 1.564 1.549
1640.2 7.040 6.973
1634.2 7.042 6.975
1633.8 69.230 68.572
1631.9 80.895 80.126
1631.4 80.895 80.126
1631.3 80.896 80.127
1630.2 80.979 80.210
1626.1 145.554 144.171
1622.9 484.128 479.529
1621.2 484.130 479.531
1619.8 493.699 489.009
Primal Integral: 0.1374336310
