12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 5694999987690650823
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_10_2
Standardized Time limit: 7200 secs
Local Machine Time Limit: 7269 secs
Base solution: 45531.970
BKS: 41392.7
Optimal: 0
Mon 31 Jan 2022 12:56:48 AM PST
timestamp: 1643619408
Solution value, local machine time, standardized time
45514.9 1.987 1.968
45485.9 1.988 1.969
45485.1 1.989 1.970
45480.1 1.990 1.971
45477.5 1.991 1.972
45476.7 1.998 1.979
45463.7 2.004 1.985
45463.5 2.006 1.987
45463.2 2.012 1.993
45457.8 2.024 2.005
45457.4 2.025 2.006
45456.7 2.027 2.008
45456.5 2.028 2.009
45453.9 2.029 2.010
45453.3 2.033 2.014
45445.5 2.037 2.018
45445.3 2.038 2.019
45444.9 2.039 2.020
45444.4 2.040 2.021
45431.3 2.041 2.022
45301.8 2.042 2.023
45299.5 2.043 2.024
45246.6 2.044 2.025
45244.8 2.045 2.026
45243.6 2.047 2.028
45237.7 2.048 2.029
45229.6 2.053 2.033
45223.4 2.054 2.034
45221.8 2.055 2.035
45220.7 2.063 2.043
45219.9 2.072 2.052
45219.8 2.086 2.066
45215.6 2.088 2.068
45213.2 2.089 2.069
45212.5 2.090 2.070
45208.3 2.091 2.071
45200.4 2.097 2.077
45192.9 2.098 2.078
45158.1 2.099 2.079
45098.7 2.116 2.096
45073.0 2.117 2.097
45067.3 2.119 2.099
45047.7 2.133 2.113
45047.6 2.134 2.114
45047.2 2.138 2.118
44999.7 2.142 2.122
44998.3 2.143 2.123
44963.1 2.144 2.124
44960.9 2.145 2.125
44763.0 2.146 2.126
44761.1 2.147 2.127
44724.5 2.148 2.128
44722.9 2.150 2.130
44721.3 2.158 2.137
44719.9 2.159 2.138
44713.7 2.171 2.150
44710.8 2.185 2.164
44710.6 2.186 2.165
44705.6 2.195 2.174
44583.4 2.205 2.184
44579.1 2.207 2.186
44576.2 2.208 2.187
44573.0 2.209 2.188
44572.1 2.209 2.188
44571.0 2.210 2.189
44569.4 2.212 2.191
44568.1 2.213 2.192
44567.3 2.227 2.206
44566.5 2.228 2.207
44566.4 2.229 2.208
44566.2 2.230 2.209
44565.9 2.231 2.210
44565.7 2.232 2.211
44565.3 2.233 2.212
44562.1 2.239 2.218
44562.0 2.276 2.254
44560.9 2.291 2.269
44558.1 2.292 2.270
44556.7 2.293 2.271
