12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC105
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1665.070
BKS: 1513.7
Optimal: 1
Mon 31 Jan 2022 08:06:50 PM CST
timestamp: 1643630810
Solution value, local machine time, standardized time
1661.6 0.014 0.014
1655.4 0.015 0.015
1652.3 0.015 0.015
1649.2 0.015 0.015
1648.7 0.015 0.015
1648.6 0.015 0.015
1647.8 0.015 0.015
1647.7 0.016 0.016
1647.6 0.016 0.016
1646.9 0.018 0.018
1643.9 0.023 0.023
1642.2 0.023 0.023
1638.4 0.023 0.023
1635.7 0.025 0.025
1635.0 0.027 0.027
1631.8 0.029 0.029
1626.9 0.029 0.029
1626.6 0.029 0.029
1620.4 0.029 0.029
1619.9 0.029 0.029
1619.1 0.030 0.030
1619.0 0.030 0.030
1618.4 0.030 0.030
1618.3 0.030 0.030
1615.2 0.032 0.032
1614.9 0.032 0.032
1614.7 0.032 0.032
1614.2 0.033 0.033
1614.1 0.033 0.033
1612.4 0.034 0.034
1609.2 0.034 0.034
1605.7 0.035 0.035
1604.5 0.035 0.035
1602.7 0.035 0.035
1597.1 0.036 0.036
1584.9 0.036 0.036
1584.5 0.047 0.047
1583.8 0.048 0.048
1577.3 0.348 0.345
1576.1 0.348 0.345
1570.7 0.364 0.361
1569.8 0.364 0.361
1569.5 0.393 0.389
1569.2 0.528 0.523
1568.9 0.528 0.523
1561.6 0.536 0.531
1560.7 0.536 0.531
1560.0 0.536 0.531
1559.4 0.539 0.534
1558.8 0.539 0.534
1557.9 0.566 0.561
1556.4 0.566 0.561
1553.7 0.583 0.577
1553.1 0.650 0.644
1548.1 0.989 0.980
1547.9 1.045 1.035
1547.3 1.045 1.035
1547.0 1.101 1.091
1543.5 1.101 1.091
1543.2 1.101 1.091
1541.0 1.117 1.106
1533.2 1.814 1.797
1527.5 1.819 1.802
1523.4 1.844 1.826
1522.8 1.870 1.852
1522.5 1.871 1.853
1521.1 2.093 2.073
1516.9 2.115 2.095
1514.3 2.328 2.306
1514.2 2.361 2.339
1513.7 36.047 35.705
Primal Integral: 0.0036018945
