12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC103
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1383.800
BKS: 1258.0
Optimal: 1
Mon 31 Jan 2022 08:07:28 PM CST
timestamp: 1643630848
Solution value, local machine time, standardized time
1383.0 0.044 0.044
1380.7 0.044 0.044
1379.8 0.045 0.045
1379.1 0.046 0.046
1377.9 0.046 0.046
1376.6 0.059 0.058
1375.4 0.059 0.058
1374.8 0.059 0.058
1374.6 0.071 0.070
1373.3 0.071 0.070
1372.3 0.071 0.070
1367.0 0.071 0.070
1366.9 0.072 0.071
1360.4 0.072 0.071
1358.7 0.072 0.071
1358.5 0.072 0.071
1358.1 0.072 0.071
1354.6 0.072 0.071
1354.5 0.073 0.072
1354.2 0.073 0.072
1353.0 0.087 0.086
1352.7 0.087 0.086
1351.8 0.157 0.156
1350.5 0.157 0.156
1350.4 0.157 0.156
1349.9 0.157 0.156
1346.6 0.159 0.157
1345.1 0.168 0.166
1343.9 0.364 0.361
1343.8 0.376 0.372
1343.0 0.376 0.372
1342.7 0.394 0.390
1340.5 0.406 0.402
1339.7 0.406 0.402
1338.0 0.480 0.475
1329.6 0.805 0.797
1323.0 0.805 0.797
1320.8 0.805 0.797
1319.5 0.805 0.797
1318.1 0.805 0.797
1314.5 0.805 0.797
1314.1 0.806 0.798
1292.9 0.808 0.800
1290.7 0.817 0.809
1290.6 0.829 0.821
1290.2 0.896 0.887
1286.2 0.896 0.887
1283.6 1.043 1.033
1283.5 1.064 1.054
1283.3 1.265 1.253
1283.2 1.312 1.300
1280.7 2.480 2.456
1280.2 2.488 2.464
1279.0 2.488 2.464
1278.1 2.497 2.473
1277.4 2.543 2.519
1276.4 2.543 2.519
1273.8 2.543 2.519
1273.6 5.282 5.232
1273.3 8.322 8.243
1270.8 23.919 23.692
1270.0 30.562 30.272
1269.5 30.575 30.285
1268.6 30.592 30.301
1268.3 30.605 30.314
1264.0 38.119 37.757
1263.5 38.148 37.786
1262.5 38.149 37.787
1262.1 38.152 37.790
1260.4 38.180 37.817
1259.8 38.188 37.825
1259.7 51.554 51.064
1259.4 54.802 54.281
1259.1 54.805 54.284
1258.2 75.105 74.392
1258.0 1131.882 1121.129
Primal Integral: 0.0381083775
