12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_2_2
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 3543.760
BKS: 3221.6
Optimal: 1
Mon 31 Jan 2022 07:57:06 PM CST
timestamp: 1643630226
Solution value, local machine time, standardized time
3541.0 0.104 0.103
3540.7 0.104 0.103
3539.1 0.104 0.103
3534.3 0.116 0.115
3532.1 0.117 0.116
3528.1 0.118 0.117
3525.9 0.118 0.117
3525.1 0.118 0.117
3522.9 0.121 0.120
3521.3 0.121 0.120
3517.3 0.121 0.120
3513.9 0.121 0.120
3510.1 0.122 0.121
3509.8 0.122 0.121
3506.8 0.127 0.126
3501.8 0.127 0.126
3497.0 0.128 0.127
3485.2 0.134 0.133
3483.1 0.138 0.137
3456.9 0.139 0.138
3453.8 0.143 0.142
3451.2 0.143 0.142
3449.0 0.144 0.143
3447.5 0.161 0.159
3445.9 0.161 0.159
3441.0 0.161 0.159
3436.9 0.162 0.160
3429.3 0.163 0.161
3429.0 0.163 0.161
3428.8 0.164 0.162
3427.5 0.245 0.243
3427.2 0.264 0.261
3426.9 0.264 0.261
3421.8 0.273 0.270
3420.9 0.273 0.270
3416.8 0.274 0.271
3413.6 0.274 0.271
3410.2 0.274 0.271
3408.8 0.275 0.272
3407.3 0.275 0.272
3407.0 0.281 0.278
3402.6 0.281 0.278
3401.2 0.281 0.278
3394.7 0.282 0.279
3394.4 0.282 0.279
3392.7 0.282 0.279
3392.4 0.291 0.288
3386.7 0.308 0.305
3379.3 0.308 0.305
3376.1 0.311 0.308
3375.8 0.342 0.339
3374.6 0.343 0.340
3374.4 0.343 0.340
3370.5 0.344 0.341
3370.1 0.345 0.342
3370.0 0.347 0.344
3365.7 0.374 0.370
3363.7 0.374 0.370
3363.6 0.379 0.375
3358.8 0.392 0.388
3358.7 0.392 0.388
3357.5 0.393 0.389
3356.9 0.511 0.506
3356.2 0.597 0.591
3354.8 0.619 0.613
3353.9 0.706 0.699
3349.4 1.034 1.024
3349.1 1.034 1.024
3348.6 1.366 1.353
3348.2 1.405 1.392
3341.0 2.178 2.157
3335.0 2.178 2.157
3333.9 2.185 2.164
3331.8 2.214 2.193
3331.0 2.215 2.194
3328.6 2.215 2.194
3328.3 2.215 2.194
3326.5 2.225 2.204
3325.9 2.225 2.204
3323.4 2.228 2.207
3320.8 2.235 2.214
3316.4 2.253 2.232
3313.8 2.259 2.238
3313.2 2.259 2.238
3313.1 2.261 2.240
3310.6 2.270 2.248
3308.4 2.273 2.251
3308.3 2.357 2.335
3307.7 2.357 2.335
3303.1 2.357 2.335
3302.5 2.358 2.336
3299.0 2.379 2.356
3291.2 2.379 2.356
3288.6 2.399 2.376
3287.8 2.399 2.376
3286.7 2.400 2.377
3285.1 2.511 2.487
3281.3 2.511 2.487
3280.7 2.512 2.488
3280.2 2.512 2.488
3279.8 2.524 2.500
3278.0 2.538 2.514
3269.5 2.539 2.515
3267.0 2.540 2.516
3266.8 2.540 2.516
3263.9 2.540 2.516
3261.9 2.596 2.571
3261.8 2.596 2.571
3259.8 2.605 2.580
3257.8 2.643 2.618
3255.0 2.644 2.619
3254.5 2.762 2.736
3253.4 2.762 2.736
3251.7 2.769 2.743
3250.7 2.795 2.768
3247.9 2.874 2.847
3247.1 2.874 2.847
3247.0 2.883 2.856
3245.1 3.122 3.092
3243.3 3.145 3.115
3242.7 3.146 3.116
3242.6 3.389 3.357
3242.2 3.390 3.358
3241.1 26.406 26.155
3238.8 26.407 26.156
3237.9 26.407 26.156
3236.9 26.407 26.156
3236.6 47.418 46.968
3236.2 66.375 65.744
3235.9 66.376 65.745
3230.4 66.376 65.745
3230.3 192.617 190.787
3228.7 192.645 190.815
3227.8 192.718 190.887
3227.0 193.080 191.246
3226.4 193.331 191.494
3221.8 195.128 193.274
3221.6 195.746 193.886
Primal Integral: 0.0440422423
