12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_2_4
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 2888.160
BKS: 2625.6
Optimal: 1
Mon 07 Feb 2022 08:59:27 PM CST
timestamp: 1644238767
Solution value, local machine time, standardized time
2852.9 0.088 0.087
2826.1 0.089 0.088
2803.7 0.091 0.090
2797.4 0.112 0.111
2780.0 0.115 0.114
2776.1 0.119 0.118
2775.7 0.170 0.168
2770.7 0.172 0.170
2767.7 0.174 0.172
2766.1 0.175 0.173
2764.9 0.181 0.179
2756.2 0.182 0.180
2755.0 0.184 0.182
2754.1 0.185 0.183
2753.6 0.186 0.184
2753.3 0.196 0.194
2748.8 0.198 0.196
2744.6 0.200 0.198
2743.9 0.201 0.199
2741.3 0.202 0.200
2740.4 0.206 0.204
2700.3 0.207 0.205
2699.6 0.209 0.207
2699.1 0.246 0.244
2698.1 0.248 0.246
2694.2 0.266 0.263
2688.2 0.267 0.264
2683.7 0.273 0.270
2683.5 0.274 0.271
2682.6 0.275 0.272
2682.2 0.278 0.275
2681.8 0.282 0.279
2672.2 0.284 0.281
2671.9 0.329 0.326
2668.9 0.331 0.328
2668.7 0.337 0.334
2666.1 0.339 0.336
2664.6 0.346 0.343
2664.2 0.347 0.344
2662.0 0.348 0.345
2661.6 0.370 0.366
2660.2 0.372 0.368
2657.0 0.373 0.369
2656.8 0.374 0.370
2655.7 0.431 0.427
2654.9 0.432 0.428
2653.1 0.442 0.438
2649.4 0.443 0.439
2648.1 0.960 0.951
2647.1 1.016 1.006
2646.3 1.030 1.020
2643.9 2.633 2.608
2642.8 2.636 2.611
2641.4 2.695 2.669
2640.8 2.696 2.670
2640.5 2.712 2.686
2632.9 2.713 2.687
2632.8 2.788 2.762
2630.8 3.057 3.028
2627.8 3.065 3.036
2627.2 3.066 3.037
2627.1 3.430 3.397
2626.8 3.431 3.398
2626.7 3.915 3.878
2626.6 4.071 4.032
2626.0 4.072 4.033
2625.6 17.262 17.098
Primal Integral: 0.0023051497
