12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC103
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1383.800
BKS: 1258.0
Optimal: 1
Mon 07 Feb 2022 09:02:46 PM CST
timestamp: 1644238966
Solution value, local machine time, standardized time
1383.1 0.054 0.053
1376.0 0.100 0.099
1360.8 0.101 0.100
1359.9 0.102 0.101
1357.3 0.124 0.123
1355.5 0.125 0.124
1354.5 0.127 0.126
1353.1 0.128 0.127
1352.8 0.158 0.156
1348.7 0.159 0.157
1348.6 0.160 0.158
1347.1 0.168 0.166
1345.6 0.172 0.170
1343.1 0.204 0.202
1341.3 0.205 0.203
1341.1 0.210 0.208
1339.9 0.211 0.209
1337.9 0.224 0.222
1335.8 0.225 0.223
1335.2 0.251 0.249
1334.9 0.256 0.254
1334.6 0.285 0.282
1333.6 0.291 0.288
1331.5 0.292 0.289
1331.4 0.309 0.306
1330.9 0.328 0.325
1330.6 0.329 0.326
1329.6 0.376 0.372
1327.9 0.385 0.381
1321.0 0.386 0.382
1320.4 0.389 0.385
1318.9 0.394 0.390
1316.0 0.395 0.391
1313.1 0.445 0.441
1312.8 0.517 0.512
1311.3 0.518 0.513
1311.1 0.666 0.660
1307.4 0.800 0.792
1300.3 0.801 0.793
1299.8 0.810 0.802
1288.8 0.814 0.806
1275.6 0.815 0.807
1275.3 0.892 0.884
1275.1 1.377 1.364
1274.0 1.384 1.371
1273.8 1.657 1.641
1273.6 1.961 1.942
1273.3 5.154 5.105
1273.2 8.171 8.093
1272.6 8.216 8.138
1271.6 8.487 8.406
1271.3 8.488 8.407
1270.9 8.721 8.638
1270.8 10.473 10.374
1269.1 10.494 10.394
1268.6 10.522 10.422
1268.3 11.150 11.044
1267.7 12.630 12.510
1266.6 12.631 12.511
1265.2 12.699 12.578
1263.3 12.701 12.580
1262.8 13.724 13.594
1262.4 13.727 13.597
1262.1 13.761 13.630
1261.5 13.767 13.636
1261.4 14.738 14.598
1259.9 14.739 14.599
1259.8 17.999 17.828
1258.2 18.236 18.063
1258.0 1532.890 1518.328
Primal Integral: 0.0238912206
