12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC108
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1225.620
BKS: 1114.2
Optimal: 1
Wed 26 Jan 2022 10:31:19 AM CST
timestamp: 1643164279
Solution value, local machine time, standardized time
1225.5 0.016 0.016
1225.3 0.016 0.016
1224.7 0.017 0.017
1221.0 0.017 0.017
1220.2 0.017 0.017
1217.1 0.017 0.017
1216.3 0.018 0.018
1216.2 0.021 0.021
1210.7 0.029 0.029
1210.4 0.029 0.029
1207.8 0.035 0.035
1207.6 0.035 0.035
1206.1 0.035 0.035
1205.5 0.035 0.035
1204.8 0.035 0.035
1204.0 0.035 0.035
1202.6 0.036 0.036
1201.4 0.036 0.036
1200.8 0.037 0.037
1197.6 0.037 0.037
1197.1 0.037 0.037
1196.3 0.038 0.038
1194.0 0.039 0.039
1190.8 0.049 0.049
1189.5 0.053 0.052
1186.4 0.056 0.055
1186.3 0.056 0.055
1185.9 0.068 0.067
1185.8 0.068 0.067
1183.4 0.068 0.067
1183.3 0.068 0.067
1183.0 0.069 0.068
1182.5 0.069 0.068
1181.4 0.069 0.068
1181.0 0.069 0.068
1174.8 0.073 0.072
1174.3 0.073 0.072
1173.4 0.073 0.072
1172.3 0.073 0.072
1171.9 0.073 0.072
1171.8 0.075 0.074
1166.4 0.094 0.093
1162.2 0.094 0.093
1161.2 0.094 0.093
1159.1 0.129 0.128
1158.7 0.136 0.135
1158.4 0.136 0.135
1157.9 0.139 0.138
1155.6 0.173 0.171
1155.5 0.173 0.171
1155.4 0.173 0.171
1153.8 0.354 0.351
1150.8 0.462 0.458
1149.2 0.471 0.467
1148.4 0.507 0.502
1146.9 0.507 0.502
1146.4 0.507 0.502
1145.8 0.550 0.545
1145.4 0.550 0.545
1137.8 0.551 0.546
1137.0 0.556 0.551
1134.8 0.556 0.551
1132.0 0.556 0.551
1131.5 0.664 0.658
1127.5 6.954 6.888
1124.9 6.995 6.929
1123.6 10.844 10.741
1120.0 10.867 10.764
1119.2 11.439 11.330
1115.5 11.439 11.330
1114.2 11.450 11.341
Primal Integral: 0.0090004398
