12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: C1_6_4
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 14929.420
BKS: 13572.2
Optimal: 0
Wed 26 Jan 2022 07:21:50 AM CST
timestamp: 1643152910
Solution value, local machine time, standardized time
14929.1 0.860 0.852
14928.8 0.861 0.853
14927.5 0.862 0.854
14926.8 0.862 0.854
14926.7 0.863 0.855
14924.9 0.864 0.856
14923.4 0.864 0.856
14923.0 0.865 0.857
14921.8 0.866 0.858
14921.2 0.866 0.858
14920.9 0.867 0.859
14919.7 0.868 0.860
14889.7 0.868 0.860
14886.6 0.869 0.861
14885.4 0.870 0.862
14882.8 0.870 0.862
14882.7 0.871 0.863
14882.0 0.872 0.864
14878.1 0.873 0.865
14877.8 0.873 0.865
14871.4 0.874 0.866
14870.5 0.875 0.867
14865.3 0.875 0.867
14863.3 0.876 0.868
14858.1 0.877 0.869
14850.9 0.877 0.869
14849.9 0.878 0.870
14849.4 0.879 0.871
14848.7 0.879 0.871
14812.4 0.880 0.872
14811.9 0.881 0.873
14811.6 0.881 0.873
14810.5 0.882 0.874
14810.0 0.887 0.879
14797.0 0.888 0.880
14796.2 0.893 0.885
14794.6 0.893 0.885
14794.4 0.894 0.886
14757.9 0.927 0.918
14757.8 0.928 0.919
14757.5 0.928 0.919
14745.2 0.932 0.923
14743.7 0.932 0.923
14739.6 0.933 0.924
14738.6 0.934 0.925
14738.1 0.934 0.925
14737.8 0.935 0.926
14736.0 0.936 0.927
14735.4 0.937 0.928
14735.2 0.937 0.928
14723.7 0.938 0.929
14715.4 0.939 0.930
14712.3 0.955 0.946
14705.9 0.957 0.948
14705.8 0.958 0.949
14705.2 0.959 0.950
14705.1 0.959 0.950
14705.0 0.960 0.951
14704.7 0.961 0.952
