12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC106
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1509.970
BKS: 1372.7
Optimal: 1
Wed 26 Jan 2022 10:31:38 AM CST
timestamp: 1643164298
Solution value, local machine time, standardized time
1509.6 0.025 0.025
1508.7 0.025 0.025
1508.0 0.025 0.025
1506.9 0.026 0.026
1502.3 0.028 0.028
1499.8 0.029 0.029
1499.5 0.029 0.029
1495.5 0.030 0.030
1492.9 0.033 0.033
1492.8 0.034 0.034
1485.8 0.039 0.039
1485.1 0.041 0.041
1484.8 0.041 0.041
1474.1 0.041 0.041
1473.2 0.061 0.060
1467.3 0.102 0.101
1465.7 0.105 0.104
1464.0 0.105 0.104
1460.6 0.105 0.104
1458.4 0.105 0.104
1455.4 0.105 0.104
1453.2 0.106 0.105
1450.8 0.107 0.106
1450.3 0.107 0.106
1446.6 0.122 0.121
1446.2 0.127 0.126
1442.4 0.127 0.126
1438.1 0.145 0.144
1437.1 0.145 0.144
1434.2 0.145 0.144
1433.5 0.146 0.145
1432.8 0.148 0.147
1427.4 0.148 0.147
1416.4 0.148 0.147
1413.6 0.159 0.157
1407.6 0.160 0.158
1405.7 0.165 0.163
1404.7 0.165 0.163
1404.5 0.173 0.171
1404.4 0.179 0.177
1403.2 0.180 0.178
1399.8 0.180 0.178
1396.1 0.180 0.178
1395.7 0.180 0.178
1392.7 0.197 0.195
1392.2 0.197 0.195
1389.7 0.249 0.247
1388.1 0.254 0.252
1383.6 0.278 0.275
1382.4 0.301 0.298
1382.1 0.308 0.305
1381.6 0.626 0.620
1379.9 0.634 0.628
1376.3 1.436 1.422
1375.8 1.437 1.423
1373.9 2.205 2.184
1373.5 68.463 67.813
1372.7 115.085 113.992
Primal Integral: 0.0058674247
