12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC1_4_8
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 8542.270
BKS: 7765.7
Optimal: 0
Wed 26 Jan 2022 08:20:55 AM CST
timestamp: 1643156455
Solution value, local machine time, standardized time
8532.2 0.266 0.263
8530.9 0.270 0.267
8529.3 0.272 0.269
8527.7 0.281 0.278
8527.4 0.282 0.279
8527.0 0.283 0.280
8522.5 0.283 0.280
8520.3 0.283 0.280
8514.8 0.284 0.281
8513.8 0.284 0.281
8512.0 0.285 0.282
8511.6 0.285 0.282
8511.2 0.286 0.283
8509.1 0.286 0.283
8508.1 0.287 0.284
8504.8 0.292 0.289
8502.3 0.293 0.290
8499.3 0.294 0.291
8498.5 0.295 0.292
8496.3 0.296 0.293
8495.4 0.297 0.294
8493.5 0.297 0.294
8492.7 0.297 0.294
8489.5 0.298 0.295
8489.0 0.300 0.297
8485.4 0.310 0.307
8482.5 0.317 0.314
8482.1 0.323 0.320
8479.7 0.324 0.321
8479.2 0.325 0.322
8468.4 0.331 0.328
8467.0 0.333 0.330
8459.9 0.360 0.357
8459.3 0.370 0.366
8458.8 0.370 0.366
8458.5 0.371 0.367
8457.9 0.371 0.367
8457.8 0.371 0.367
8455.9 0.372 0.368
8454.5 0.372 0.368
8453.0 0.372 0.368
8452.3 0.374 0.370
8451.5 0.374 0.370
8429.0 0.374 0.370
8428.5 0.380 0.376
8415.1 0.381 0.377
8412.4 0.381 0.377
8409.8 0.381 0.377
8388.0 0.382 0.378
8387.8 0.382 0.378
8385.3 0.382 0.378
8383.6 0.383 0.379
8383.4 0.383 0.379
8381.4 0.384 0.380
8380.0 0.384 0.380
8379.7 0.384 0.380
8359.7 0.385 0.381
8356.5 0.385 0.381
8335.7 0.385 0.381
8335.5 0.386 0.382
8332.1 0.386 0.382
8331.7 0.386 0.382
8331.6 0.387 0.383
8329.9 0.387 0.383
8329.7 0.387 0.383
8328.8 0.388 0.384
8327.2 0.388 0.384
8324.7 0.389 0.385
8323.5 0.389 0.385
8322.6 0.390 0.386
8315.5 0.419 0.415
8314.2 0.419 0.415
8311.0 0.419 0.415
8257.0 0.434 0.430
8249.9 0.434 0.430
8249.1 0.437 0.433
8243.4 0.437 0.433
8240.0 0.438 0.434
8237.0 0.438 0.434
8236.7 0.442 0.438
8236.1 0.446 0.442
8229.0 0.447 0.443
8228.0 0.447 0.443
8226.2 0.448 0.444
8224.5 0.480 0.475
8215.3 0.480 0.475
8214.0 0.481 0.476
8213.5 0.481 0.476
8212.9 0.482 0.477
8212.3 0.485 0.480
8211.1 0.486 0.481
8210.7 0.487 0.482
8210.0 0.487 0.482
8208.8 0.488 0.483
8208.4 0.488 0.483
8208.3 0.489 0.484
8207.7 0.489 0.484
8207.6 0.490 0.485
8199.4 0.660 0.654
8197.2 0.661 0.655
8195.8 0.662 0.656
8195.3 0.662 0.656
8194.3 0.663 0.657
8193.9 0.663 0.657
8192.3 0.663 0.657
8192.2 0.690 0.683
8191.6 0.691 0.684
8187.3 0.691 0.684
8186.3 0.691 0.684
8185.3 0.692 0.685
8184.6 0.692 0.685
8184.0 0.692 0.685
8183.9 0.693 0.686
8180.2 0.693 0.686
8175.7 0.693 0.686
8174.4 0.743 0.736
8173.9 0.749 0.742
8170.3 0.797 0.789
8169.8 0.798 0.790
8169.0 0.798 0.790
8165.9 0.799 0.791
8164.6 0.799 0.791
8164.5 0.800 0.792
8153.4 0.820 0.812
8153.0 0.951 0.942
8152.2 0.952 0.943
8148.6 0.952 0.943
8145.1 0.953 0.944
8145.0 0.953 0.944
8144.9 0.954 0.945
8143.7 0.954 0.945
8143.4 0.954 0.945
8143.1 0.955 0.946
8143.0 0.955 0.946
8141.8 1.090 1.080
8141.1 1.137 1.126
8140.8 1.162 1.151
8131.3 1.170 1.159
8116.2 1.171 1.160
8115.4 1.171 1.160
8112.1 1.246 1.234
8111.8 1.247 1.235
8111.4 1.248 1.236
8110.6 1.248 1.236
8110.4 1.249 1.237
8109.9 1.555 1.540
8108.0 1.570 1.555
8107.4 1.571 1.556
8105.8 1.595 1.580
8105.4 1.596 1.581
8105.3 1.596 1.581
8101.2 1.597 1.582
8100.9 1.600 1.585
8095.5 1.913 1.895
8093.9 1.913 1.895
8093.4 1.914 1.896
8089.8 2.020 2.001
8089.0 2.021 2.002
8088.0 2.033 2.014
8086.9 2.034 2.015
8079.6 2.034 2.015
8078.4 2.035 2.016
8076.7 2.036 2.017
8073.6 2.039 2.020
8071.5 2.041 2.022
8070.5 2.041 2.022
8069.1 2.050 2.031
8066.9 2.058 2.038
8066.5 2.059 2.039
8064.9 2.059 2.039
8064.4 2.060 2.040
8063.3 2.070 2.050
8063.2 2.071 2.051
