12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R1_4_7
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 8363.080
BKS: 7602.8
Optimal: 0
Fri 14 Jan 2022 07:05:59 PM CST
timestamp: 1642158359
Solution value, local machine time, standardized time
8358.9 0.490 0.485
8356.9 0.490 0.485
8354.5 0.491 0.486
8354.1 0.491 0.486
8353.9 0.509 0.504
8353.8 0.518 0.513
8352.9 0.519 0.514
8343.8 0.519 0.514
8340.8 0.520 0.515
8339.9 0.525 0.520
8326.8 0.526 0.521
8323.2 0.552 0.547
8318.7 0.552 0.547
8316.1 0.557 0.552
8315.4 0.559 0.554
8313.8 0.579 0.573
8313.5 0.579 0.573
8312.1 0.583 0.577
8310.5 0.583 0.577
8310.1 0.584 0.578
8309.5 0.587 0.581
8308.5 0.587 0.581
8307.5 0.588 0.582
8307.1 0.588 0.582
8303.6 0.589 0.583
8301.6 0.589 0.583
8299.2 0.590 0.584
8299.1 0.590 0.584
8299.0 0.591 0.585
8295.6 0.591 0.585
8286.8 0.592 0.586
8286.3 0.592 0.586
8284.3 0.621 0.615
8283.4 0.621 0.615
8279.1 0.622 0.616
8276.6 0.622 0.616
8276.2 0.640 0.634
8276.1 0.640 0.634
8275.1 0.641 0.635
8271.3 0.644 0.638
8270.5 0.645 0.639
8267.9 0.646 0.640
8260.5 0.649 0.643
8257.9 0.650 0.644
8253.4 0.650 0.644
8252.7 0.651 0.645
8251.6 0.651 0.645
8246.5 0.652 0.646
8245.6 0.660 0.654
8244.6 0.660 0.654
8243.6 0.661 0.655
8240.4 0.675 0.669
8239.8 0.676 0.670
8239.1 0.688 0.681
8238.8 0.695 0.688
8238.1 0.696 0.689
8237.9 0.696 0.689
8237.5 0.697 0.690
8236.2 0.735 0.728
8225.7 0.741 0.734
8224.4 0.743 0.736
8211.7 0.743 0.736
8210.9 0.744 0.737
8210.2 0.745 0.738
8207.8 0.786 0.779
8203.7 0.787 0.780
