12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: R2_4_8
Standardized Time limit: 3600 secs
Local Machine Time Limit: 3635 secs
Base solution: 4401.100
BKS: 4001.0
Optimal: 0
Fri 14 Jan 2022 07:10:52 PM CST
timestamp: 1642158652
Solution value, local machine time, standardized time
4398.5 0.378 0.374
4397.6 0.415 0.411
4397.5 0.415 0.411
4397.3 0.415 0.411
4396.4 0.527 0.522
4395.2 0.527 0.522
4395.0 0.528 0.523
4393.7 0.560 0.555
4392.5 0.611 0.605
4392.2 0.612 0.606
4391.0 0.621 0.615
4390.6 0.621 0.615
4389.2 0.622 0.616
4388.0 0.622 0.616
4387.4 0.623 0.617
4386.5 0.623 0.617
4385.8 0.624 0.618
4385.1 0.630 0.624
4379.3 0.632 0.626
4378.9 0.632 0.626
4378.3 0.633 0.627
4377.4 0.701 0.694
4374.4 0.701 0.694
4374.3 0.702 0.695
4372.6 0.901 0.892
4368.4 0.902 0.893
4364.1 0.902 0.893
4362.8 0.903 0.894
4358.8 0.903 0.894
4357.9 1.000 0.991
4356.7 1.001 0.991
4356.0 1.033 1.023
4353.5 1.033 1.023
4350.3 1.057 1.047
4347.7 1.058 1.048
4345.1 1.058 1.048
4338.8 1.064 1.054
4337.4 1.073 1.063
4336.4 1.331 1.318
4335.8 1.336 1.323
4325.2 1.380 1.367
4324.4 1.381 1.368
4324.3 1.383 1.370
4323.7 1.383 1.370
4322.8 1.498 1.484
4322.1 1.499 1.485
4321.8 1.499 1.485
4319.7 1.500 1.486
4317.2 1.500 1.486
4315.3 1.500 1.486
4315.1 1.542 1.527
4313.2 1.561 1.546
4313.0 1.561 1.546
4312.0 1.562 1.547
4311.2 1.562 1.547
4310.2 1.576 1.561
4307.1 1.576 1.561
4305.5 1.577 1.562
4305.0 1.632 1.616
4304.3 1.632 1.616
4302.9 1.632 1.616
4292.0 1.634 1.618
4290.4 1.634 1.618
4288.4 1.636 1.620
4288.3 1.636 1.620
4282.1 1.652 1.636
4281.7 1.710 1.694
4279.4 1.744 1.727
4279.2 1.745 1.728
4278.0 1.747 1.730
4277.2 1.747 1.730
4276.6 1.748 1.731
4273.4 1.808 1.791
4271.2 1.808 1.791
4269.3 1.809 1.792
4268.7 1.817 1.800
4268.5 1.818 1.801
4268.3 1.818 1.801
4267.6 1.819 1.802
4266.6 1.819 1.802
4265.9 1.844 1.826
4257.5 1.844 1.826
4255.3 1.847 1.829
4254.9 1.921 1.903
4254.7 1.989 1.970
4253.7 2.013 1.994
4253.4 2.013 1.994
4251.9 2.013 1.994
4250.8 2.050 2.031
4250.0 2.051 2.032
4249.9 2.051 2.032
4249.1 2.051 2.032
4246.7 2.052 2.033
4240.8 2.052 2.033
4240.3 2.052 2.033
4240.2 2.055 2.035
4238.9 2.056 2.036
4233.8 2.111 2.091
4233.4 2.111 2.091
4233.1 2.111 2.091
4231.4 2.112 2.092
4231.0 2.131 2.111
4230.3 2.131 2.111
4228.8 2.132 2.112
4228.5 2.132 2.112
4226.8 2.135 2.115
4226.3 2.136 2.116
4224.5 2.169 2.148
4215.7 2.299 2.277
4215.3 2.300 2.278
4215.2 2.300 2.278
4214.6 2.301 2.279
4214.2 2.301 2.279
4212.6 2.302 2.280
4210.6 2.302 2.280
4210.1 2.307 2.285
4208.5 2.308 2.286
4208.1 2.308 2.286
4205.9 3.599 3.565
4205.5 3.605 3.571
4199.7 4.247 4.207
4199.1 4.248 4.208
4197.9 4.253 4.213
4185.0 4.254 4.214
4179.6 4.255 4.215
4176.1 4.255 4.215
4174.0 4.273 4.232
4170.0 4.277 4.236
4169.4 4.278 4.237
4168.3 4.278 4.237
4167.3 4.279 4.238
4162.4 4.289 4.248
4161.7 4.289 4.248
4161.4 4.290 4.249
4160.8 4.290 4.249
4160.0 4.291 4.250
4159.5 4.294 4.253
4156.7 4.294 4.253
4156.2 4.295 4.254
4154.4 4.295 4.254
4153.4 4.295 4.254
4153.2 4.492 4.449
4152.6 4.492 4.449
4151.4 4.661 4.617
4149.7 4.666 4.622
4149.1 5.802 5.747
4148.7 5.803 5.748
4133.6 5.818 5.763
4132.8 10.817 10.714
4125.3 10.821 10.718
4124.4 10.855 10.752
4124.3 10.856 10.753
4124.2 10.861 10.758
4122.9 10.900 10.796
4122.0 11.153 11.047
4119.7 11.154 11.048
4119.6 11.154 11.048
4119.0 11.167 11.061
4118.1 11.221 11.114
4117.0 11.348 11.240
4116.8 11.348 11.240
4116.1 11.370 11.262
4116.0 11.445 11.336
4115.3 11.458 11.349
4115.2 11.458 11.349
4113.4 11.521 11.412
4112.8 11.521 11.412
4112.5 11.545 11.435
4111.6 12.722 12.601
4111.4 12.752 12.631
4110.9 12.755 12.634
4110.8 12.802 12.680
4110.7 12.802 12.680
4110.3 12.855 12.733
4107.2 12.856 12.734
4106.5 12.856 12.734
4104.9 93.968 93.075
4103.8 107.167 106.149
4103.5 107.168 106.150
4102.2 107.169 106.151
4101.7 113.110 112.035
4101.5 113.110 112.035
4088.6 129.082 127.856
4088.1 131.769 130.517
4086.4 131.770 130.518
4083.3 131.772 130.520
4083.0 131.773 130.521
4082.6 142.165 140.814
4081.3 152.085 150.640
4079.6 152.367 150.920
4078.8 152.372 150.924
4078.4 152.708 151.257
4078.0 152.709 151.258
4077.5 152.709 151.258
4077.2 152.717 151.266
4077.0 153.183 151.728
4076.4 153.195 151.740
4076.2 155.525 154.048
4075.8 156.196 154.712
4074.0 156.197 154.713
4073.5 156.741 155.252
4073.2 159.269 157.756
4071.9 159.290 157.777
4070.2 159.290 157.777
4069.5 159.399 157.885
4066.4 159.400 157.886
4065.9 159.430 157.915
4065.7 159.449 157.934
