12th DIMACS Implementation Challenge: Vehicle Routing
VRPTW track
Controller version: December 13, 2021
Competitor: HustSmart
Ubuntu 21.04
Intel(R) Xeon(R) CPU E5-2698 v3 @ 2.30GHz
hostid: 10916887366929678835
PassMark Single Thread Benchmark: 1981
Time factor: 0.99 (baseline 2000)
Instance: RC105
Standardized Time limit: 1800 secs
Local Machine Time Limit: 1817 secs
Base solution: 1665.070
BKS: 1513.7
Optimal: 1
Fri 14 Jan 2022 06:35:02 PM CST
timestamp: 1642156502
Solution value, local machine time, standardized time
1663.1 0.005 0.005
1661.5 0.005 0.005
1659.7 0.005 0.005
1658.6 0.006 0.006
1652.0 0.006 0.006
1651.5 0.009 0.009
1650.0 0.009 0.009
1649.7 0.009 0.009
1647.9 0.009 0.009
1641.8 0.010 0.010
1640.8 0.010 0.010
1639.2 0.010 0.010
1637.2 0.010 0.010
1634.9 0.010 0.010
1634.2 0.011 0.011
1632.1 0.011 0.011
1627.9 0.011 0.011
1627.5 0.011 0.011
1618.2 0.012 0.012
1616.0 0.015 0.015
1612.3 0.015 0.015
1612.0 0.015 0.015
1602.5 0.017 0.017
1602.2 0.018 0.018
1597.5 0.035 0.035
1597.3 0.063 0.062
1591.4 0.063 0.062
1580.4 0.064 0.063
1579.4 0.064 0.063
1578.5 0.064 0.063
1577.9 0.065 0.064
1577.0 0.078 0.077
1576.6 0.078 0.077
1574.4 0.081 0.080
1574.3 0.081 0.080
1574.1 0.081 0.080
1573.5 0.081 0.080
1573.3 0.082 0.081
1572.5 0.083 0.082
1570.9 0.083 0.082
1568.6 0.084 0.083
1566.3 0.103 0.102
1563.8 0.106 0.105
1563.2 0.107 0.106
1562.9 0.107 0.106
1559.4 0.116 0.115
1555.7 0.117 0.116
1554.4 0.117 0.116
1554.2 0.117 0.116
1552.6 0.117 0.116
1550.8 0.117 0.116
1549.3 0.121 0.120
1548.9 0.121 0.120
1546.3 0.132 0.131
1545.9 0.513 0.508
1536.6 0.516 0.511
1536.0 0.516 0.511
1533.5 0.518 0.513
1532.9 0.518 0.513
1532.3 0.518 0.513
1528.9 0.849 0.841
1526.9 1.098 1.088
1522.9 1.141 1.130
1519.8 1.266 1.254
1514.3 2.653 2.628
1514.2 7.366 7.296
1513.7 15.523 15.376
Primal Integral: 0.0017937816
